"Ind","Block","Pos","Date","Measurer","Veg","Bud","Flr","Fert","Abt","M","S","N","X","round","ind_round"
"E4-41","E4","41",2021-06-02,"Logan/Diego",15,NA,NA,NA,NA,"",NA,"","","1","E4-41_1"
"E4-42","E4","42",2021-06-02,"Logan/Diego",17.5,NA,NA,NA,NA,"",NA,"","","1","E4-42_1"
"E4-43","E4","43",2021-06-02,"Logan/Diego",21,NA,NA,NA,NA,"",NA,"","","1","E4-43_1"
"E4-44","E4","44",2021-06-02,"Logan/Diego",11,NA,NA,NA,NA,"",NA,"","","1","E4-44_1"
"E4-45","E4","45",2021-06-02,"Logan/Diego",10,NA,NA,NA,NA,"",NA,"","","1","E4-45_1"
"E4-46","E4","46",2021-06-02,"Logan/Diego",20,NA,NA,NA,NA,"",NA,"","","1","E4-46_1"
"E4-47","E4","47",2021-06-02,"Logan/Diego",14,NA,NA,NA,NA,"",NA,"","","1","E4-47_1"
"E4-48","E4","48",2021-06-02,"Logan/Diego",12,NA,NA,NA,NA,"",NA,"","","1","E4-48_1"
"E4-49","E4","49",2021-06-02,"Logan/Diego",6,NA,NA,NA,NA,"",NA,"","","1","E4-49_1"
"E4-50","E4","50",2021-06-02,"Logan/Diego",16,NA,NA,NA,NA,"",NA,"","","1","E4-50_1"
"E4-51","E4","51",2021-06-02,"Logan/Diego",13,NA,NA,NA,NA,"",NA,"","","1","E4-51_1"
"E4-52","E4","52",2021-06-02,"Logan/Diego",12,NA,NA,NA,NA,"",NA,"","","1","E4-52_1"
"E4-53","E4","53",2021-06-02,"Logan/Diego",13,NA,NA,NA,NA,"",NA,"","","1","E4-53_1"
"E4-54","E4","54",2021-06-02,"Logan/Diego",13,NA,NA,NA,NA,"",NA,"","","1","E4-54_1"
"E4-55","E4","55",2021-06-02,"Logan/Diego",17,NA,NA,NA,NA,"",NA,"","","1","E4-55_1"
"E4-56","E4","56",2021-06-02,"Logan/Diego",10,NA,NA,NA,NA,"",NA,"","","1","E4-56_1"
"E4-57","E4","57",2021-06-02,"Logan/Diego",18,NA,NA,NA,NA,"",NA,"","","1","E4-57_1"
"E4-58","E4","58",2021-06-02,"Logan/Diego",20,NA,NA,NA,NA,"",NA,"","","1","E4-58_1"
"E4-59","E4","59",2021-06-02,"Logan/Diego",10,NA,NA,NA,NA,"",NA,"","","1","E4-59_1"
"E4-60","E4","60",2021-06-02,"Logan/Diego",12,NA,NA,NA,NA,"",NA,"","","1","E4-60_1"
"E4-61","E4","61",2021-06-02,"Logan/Diego",13,NA,NA,NA,NA,"",NA,"","","1","E4-61_1"
"E4-62","E4","62",2021-06-02,"Logan/Diego",14,NA,NA,NA,NA,"",NA,"","","1","E4-62_1"
"E4-63","E4","63",2021-06-02,"Logan/Diego",19,NA,NA,NA,NA,"",NA,"","","1","E4-63_1"
"E4-64","E4","64",2021-06-02,"Logan/Diego",21,NA,NA,NA,NA,"",NA,"","","1","E4-64_1"
"E4-65","E4","65",2021-06-02,"Logan/Diego",NA,NA,NA,NA,NA,"",NA,"","","1","E4-65_1"
"E4-66","E4","66",2021-06-02,"Logan/Diego",9,NA,NA,NA,NA,"",NA,"","","1","E4-66_1"
"E4-67","E4","67",2021-06-02,"Logan/Diego",24,NA,NA,NA,NA,"",NA,"","","1","E4-67_1"
"E4-68","E4","68",2021-06-02,"Logan/Diego",17,NA,NA,NA,NA,"",NA,"","","1","E4-68_1"
"E4-69","E4","69",2021-06-02,"Logan/Diego",17,NA,NA,NA,NA,"",NA,"","","1","E4-69_1"
"E4-70","E4","70",2021-06-02,"Logan/Diego",17,NA,NA,NA,NA,"",NA,"","","1","E4-70_1"
"E4-71","E4","71",2021-06-02,"Logan/Diego",18,NA,NA,NA,NA,"",NA,"","","1","E4-71_1"
"E4-72","E4","72",2021-06-02,"Logan/Diego",10.5,NA,NA,NA,NA,"",NA,"","","1","E4-72_1"
"E4-73","E4","73",2021-06-02,"Logan/Diego",20,NA,NA,NA,NA,"",NA,"","","1","E4-73_1"
"E4-74","E4","74",2021-06-02,"Logan/Diego",17,NA,NA,NA,NA,"",NA,"","","1","E4-74_1"
"E4-75","E4","75",2021-06-02,"Logan/Diego",14,NA,NA,NA,NA,"",NA,"","","1","E4-75_1"
"E4-76","E4","76",2021-06-02,"Logan/Diego",NA,NA,NA,NA,NA,"",NA,"","","1","E4-76_1"
"E4-77","E4","77",2021-06-02,"Logan/Diego",14,NA,NA,NA,NA,"",NA,"","","1","E4-77_1"
"E4-78","E4","78",2021-06-02,"Logan/Diego",19,NA,NA,NA,NA,"",NA,"","","1","E4-78_1"
"E4-79","E4","79",2021-06-02,"Logan/Diego",18,NA,NA,NA,NA,"",NA,"","","1","E4-79_1"
"E4-80","E4","80",2021-06-02,"Logan/Diego",13,NA,NA,NA,NA,"",NA,"","","1","E4-80_1"
"E4-81","E4","81",2021-06-02,"Logan/Diego",20,NA,NA,NA,NA,"",NA,"","","1","E4-81_1"
"E4-82","E4","82",2021-06-02,"Logan/Diego",25,NA,NA,NA,NA,"",NA,"","","1","E4-82_1"
"E4-83","E4","83",2021-06-02,"Logan/Diego",12.5,NA,NA,NA,NA,"",NA,"","","1","E4-83_1"
"E4-84","E4","84",2021-06-02,"Logan/Diego",9,NA,NA,NA,NA,"",NA,"","","1","E4-84_1"
"E4-85","E4","85",2021-06-02,"Logan/Diego",5,NA,NA,NA,NA,"",NA,"","","1","E4-85_1"
"E4-86","E4","86",2021-06-02,"Logan/Diego",20,NA,NA,NA,NA,"",NA,"","","1","E4-86_1"
"E4-87","E4","87",2021-06-02,"Logan/Diego",12,NA,NA,NA,NA,"",NA,"","","1","E4-87_1"
"E4-88","E4","88",2021-06-02,"Logan/Diego",18,NA,NA,NA,NA,"",NA,"","","1","E4-88_1"
"E4-89","E4","89",2021-06-02,"Logan/Diego",22,NA,NA,NA,NA,"",NA,"","","1","E4-89_1"
"E4-90","E4","90",2021-06-02,"Logan/Diego",5,NA,NA,NA,NA,"",NA,"","","1","E4-90_1"
"E4-91","E4","91",2021-06-02,"Logan/Diego",16.5,NA,NA,NA,NA,"",NA,"","","1","E4-91_1"
"E4-92","E4","92",2021-06-02,"Logan/Diego",16,NA,NA,NA,NA,"",NA,"","","1","E4-92_1"
"E4-93","E4","93",2021-06-02,"Logan/Diego",16,NA,NA,NA,NA,"",NA,"","","1","E4-93_1"
"E4-94","E4","94",2021-06-02,"Logan/Diego",13.5,NA,NA,NA,NA,"",NA,"","","1","E4-94_1"
"E4-95","E4","95",2021-06-02,"Logan/Diego",11,NA,NA,NA,NA,"",NA,"","","1","E4-95_1"
"E4-96","E4","96",2021-06-02,"Logan/Diego",12,NA,NA,NA,NA,"",NA,"","","1","E4-96_1"
"E4-97","E4","97",2021-06-02,"Logan/Diego",16,NA,NA,NA,NA,"",NA,"","","1","E4-97_1"
"E4-98","E4","98",2021-06-02,"Logan/Diego",12,NA,NA,NA,NA,"",NA,"","","1","E4-98_1"
"E4-99","E4","99",2021-06-02,"Logan/Diego",16,NA,NA,NA,NA,"",NA,"","","1","E4-99_1"
"E4-100","E4","100",2021-06-02,"Logan/Diego",16.5,NA,NA,NA,NA,"",NA,"","","1","E4-100_1"
"E4-101","E4","101",2021-06-02,"Logan/Diego",12.5,NA,NA,NA,NA,"",NA,"","","1","E4-101_1"
"E4-102","E4","102",2021-06-02,"Logan/Diego",14.5,NA,NA,NA,NA,"",NA,"","","1","E4-102_1"
"E4-103","E4","103",2021-06-02,"Logan/Diego",16,NA,NA,NA,NA,"",NA,"","","1","E4-103_1"
"E4-104","E4","104",2021-06-02,"Logan/Diego",14,NA,NA,NA,NA,"",NA,"","","1","E4-104_1"
"E4-105","E4","105",2021-06-02,"Logan/Diego",12.5,NA,NA,NA,NA,"",NA,"","","1","E4-105_1"
"E4-106","E4","106",2021-06-02,"Logan/Diego",17,NA,NA,NA,NA,"",NA,"","","1","E4-106_1"
"E4-107","E4","107",2021-06-02,"Logan/Diego",14,NA,NA,NA,NA,"",NA,"","","1","E4-107_1"
"E4-108","E4","108",2021-06-02,"Logan/Diego",19,NA,NA,NA,NA,"",NA,"","","1","E4-108_1"
"E4-109","E4","109",2021-06-02,"Logan/Diego",13,NA,NA,NA,NA,"",NA,"","","1","E4-109_1"
"E4-110","E4","110",2021-06-02,"Logan/Diego",16,NA,NA,NA,NA,"",NA,"","","1","E4-110_1"
"E4-111","E4","111",2021-06-02,"Logan/Diego",10,NA,NA,NA,NA,"",NA,"","","1","E4-111_1"
"E4-112","E4","112",2021-06-02,"Logan/Diego",10,NA,NA,NA,NA,"",NA,"","","1","E4-112_1"
"E4-113","E4","113",2021-06-02,"Logan/Diego",17,NA,NA,NA,NA,"",NA,"","","1","E4-113_1"
"E4-114","E4","114",2021-06-02,"Logan/Diego",9,NA,NA,NA,NA,"",NA,"","","1","E4-114_1"
"E4-115","E4","115",2021-06-02,"Logan/Diego",17.5,NA,NA,NA,NA,"",NA,"","","1","E4-115_1"
"E4-116","E4","116",2021-06-02,"Logan/Diego",17.5,NA,NA,NA,NA,"",NA,"","","1","E4-116_1"
"E4-117","E4","117",2021-06-02,"Logan/Diego",16,NA,NA,NA,NA,"",NA,"","","1","E4-117_1"
"E4-118","E4","118",2021-06-02,"Logan/Diego",15.5,NA,NA,NA,NA,"",NA,"","","1","E4-118_1"
"E4-119","E4","119",2021-06-02,"Logan/Diego",8,NA,NA,NA,NA,"",NA,"","","1","E4-119_1"
"E4-120","E4","120",2021-06-02,"Logan/Diego",18.5,NA,NA,NA,NA,"",NA,"","","1","E4-120_1"
"E4-121","E4","121",2021-06-02,"Logan/Diego",13.5,NA,NA,NA,NA,"",NA,"","","1","E4-121_1"
"E4-122","E4","122",2021-06-02,"Logan/Diego",14,NA,NA,NA,NA,"",NA,"","","1","E4-122_1"
"E4-123","E4","123",2021-06-02,"Logan/Diego",11.5,NA,NA,NA,NA,"",NA,"","","1","E4-123_1"
"E4-124","E4","124",2021-06-02,"Logan/Diego",13,NA,NA,NA,NA,"",NA,"","","1","E4-124_1"
"E4-125","E4","125",2021-06-02,"Logan/Diego",12,NA,NA,NA,NA,"",NA,"","","1","E4-125_1"
"E4-126","E4","126",2021-06-02,"Logan/Diego",38,NA,NA,NA,NA,"",NA,"","","1","E4-126_1"
"E4-127","E4","127",2021-06-02,"Logan/Diego",18,NA,NA,NA,NA,"",NA,"","","1","E4-127_1"
"E4-128","E4","128",2021-06-02,"Logan/Diego",17,NA,NA,NA,NA,"",NA,"","","1","E4-128_1"
"E4-129","E4","129",2021-06-02,"Logan/Diego",22,NA,NA,NA,NA,"",NA,"","","1","E4-129_1"
"E4-130","E4","130",2021-06-02,"Logan/Diego",20,NA,NA,NA,NA,"",NA,"","","1","E4-130_1"
"E4-131","E4","131",2021-06-02,"Logan/Diego",8,NA,NA,NA,NA,"",NA,"","","1","E4-131_1"
"E4-132","E4","132",2021-06-02,"Logan/Diego",10,NA,NA,NA,NA,"",NA,"","","1","E4-132_1"
"E4-133","E4","133",2021-06-02,"Logan/Diego",12,NA,NA,NA,NA,"",NA,"","","1","E4-133_1"
"E4-134","E4","134",2021-06-02,"Logan/Diego",17,NA,NA,NA,NA,"",NA,"","","1","E4-134_1"
"E4-135","E4","135",2021-06-02,"Logan/Diego",11,NA,NA,NA,NA,"",NA,"","","1","E4-135_1"
"E4-136","E4","136",2021-06-02,"Logan/Diego",14,NA,NA,NA,NA,"",NA,"","","1","E4-136_1"
"E4-137","E4","137",2021-06-02,"Logan/Diego",10,NA,NA,NA,NA,"",NA,"","","1","E4-137_1"
"E4-138","E4","138",2021-06-02,"Logan/Diego",26,NA,NA,NA,NA,"",NA,"","","1","E4-138_1"
"E4-139","E4","139",2021-06-02,"Logan/Diego",12,NA,NA,NA,NA,"",NA,"","","1","E4-139_1"
"E4-140","E4","140",2021-06-02,"Logan/Diego",13,NA,NA,NA,NA,"",NA,"","","1","E4-140_1"
"E4-141","E4","141",2021-06-02,"Logan/Diego",9,NA,NA,NA,NA,"",NA,"","","1","E4-141_1"
"E4-142","E4","142",2021-06-02,"Logan/Diego",12,NA,NA,NA,NA,"",NA,"","","1","E4-142_1"
"E4-143","E4","143",2021-06-02,"Logan/Diego",15,NA,NA,NA,NA,"",NA,"","","1","E4-143_1"
"E4-144","E4","144",2021-06-02,"Logan/Diego",9,NA,NA,NA,NA,"",NA,"","","1","E4-144_1"
"E4-145","E4","145",2021-06-02,"Logan/Diego",22,NA,NA,NA,NA,"",NA,"","","1","E4-145_1"
"E4-146","E4","146",2021-06-02,"Logan/Diego",20,NA,NA,NA,NA,"",NA,"","","1","E4-146_1"
"E4-147","E4","147",2021-06-02,"Logan/Diego",16,NA,NA,NA,NA,"",NA,"","","1","E4-147_1"
"E4-148","E4","148",2021-06-02,"Logan/Diego",9,NA,NA,NA,NA,"",NA,"","","1","E4-148_1"
"E4-149","E4","149",2021-06-02,"Logan/Diego",10,NA,NA,NA,NA,"",NA,"","","1","E4-149_1"
"E4-150","E4","150",2021-06-02,"Logan/Diego",16,NA,NA,NA,NA,"",NA,"","","1","E4-150_1"
"E4-151","E4","151",2021-06-02,"Logan/Diego",15,NA,NA,NA,NA,"",NA,"","","1","E4-151_1"
"E4-152","E4","152",2021-06-02,"Logan/Diego",17,NA,NA,NA,NA,"",NA,"","","1","E4-152_1"
"E4-153","E4","153",2021-06-02,"Logan/Diego",5,NA,NA,NA,NA,"",NA,"","","1","E4-153_1"
"E4-154","E4","154",2021-06-02,"Logan/Diego",7,NA,NA,NA,NA,"",NA,"","","1","E4-154_1"
"E4-155","E4","155",2021-06-02,"Logan/Diego",13.5,NA,NA,NA,NA,"",NA,"","","1","E4-155_1"
"E4-156","E4","156",2021-06-02,"Logan/Diego",18,NA,NA,NA,NA,"",NA,"","","1","E4-156_1"
"E4-157","E4","157",2021-06-02,"Logan/Diego",14.5,NA,NA,NA,NA,"",NA,"","","1","E4-157_1"
"E4-158","E4","158",2021-06-02,"Logan/Diego",7,NA,NA,NA,NA,"",NA,"","","1","E4-158_1"
"E4-159","E4","159",2021-06-02,"Logan/Diego",14,NA,NA,NA,NA,"",NA,"","","1","E4-159_1"
"E4-160","E4","160",2021-06-02,"Logan/Diego",18,NA,NA,NA,NA,"",NA,"","","1","E4-160_1"
"E4-161","E4","161",2021-06-02,"Logan/Diego",11,NA,NA,NA,NA,"",NA,"","","1","E4-161_1"
"E4-162","E4","162",2021-06-02,"Logan/Diego",22,NA,NA,NA,NA,"",NA,"","","1","E4-162_1"
"E4-163","E4","163",2021-06-02,"Logan/Diego",12,NA,NA,NA,NA,"",NA,"","","1","E4-163_1"
"E4-164","E4","164",2021-06-02,"Logan/Diego",14.5,NA,NA,NA,NA,"",NA,"","","1","E4-164_1"
"E4-165","E4","165",2021-06-02,"Logan/Diego",14,NA,NA,NA,NA,"",NA,"","","1","E4-165_1"
"E4-166","E4","166",2021-06-02,"Logan/Diego",12.5,NA,NA,NA,NA,"",NA,"","","1","E4-166_1"
"E4-167","E4","167",2021-06-02,"Logan/Diego",7.5,NA,NA,NA,NA,"",NA,"","","1","E4-167_1"
"E4-168","E4","168",2021-06-02,"Logan/Diego",9,NA,NA,NA,NA,"",NA,"","","1","E4-168_1"
"E4-169","E4","169",2021-06-02,"Logan/Diego",9,NA,NA,NA,NA,"",NA,"","","1","E4-169_1"
"E4-170","E4","170",2021-06-02,"Logan/Diego",13.5,NA,NA,NA,NA,"",NA,"","","1","E4-170_1"
"E4-171","E4","171",2021-06-02,"Logan/Diego",16,NA,NA,NA,NA,"",NA,"","","1","E4-171_1"
"E4-172","E4","172",2021-06-02,"Logan/Diego",11,NA,NA,NA,NA,"",NA,"","","1","E4-172_1"
"E4-173","E4","173",2021-06-02,"Logan/Diego",19,NA,NA,NA,NA,"",NA,"","","1","E4-173_1"
"E4-174","E4","174",2021-06-02,"Logan/Diego",13,NA,NA,NA,NA,"",NA,"","","1","E4-174_1"
"E4-175","E4","175",2021-06-02,"Logan/Diego",15.5,NA,NA,NA,NA,"",NA,"","","1","E4-175_1"
"E4-176","E4","176",2021-06-02,"Logan/Diego",13.5,NA,NA,NA,NA,"",NA,"","","1","E4-176_1"
"E4-177","E4","177",2021-06-02,"Logan/Diego",15,NA,NA,NA,NA,"",NA,"","","1","E4-177_1"
"E4-178","E4","178",2021-06-02,"Logan/Diego",NA,NA,NA,NA,NA,"",NA,"","","1","E4-178_1"
"E4-179","E4","179",2021-06-02,"Logan/Diego",12,NA,NA,NA,NA,"",NA,"","","1","E4-179_1"
"E4-180","E4","180",2021-06-02,"Logan/Diego",20,NA,NA,NA,NA,"",NA,"","","1","E4-180_1"
"E4-181","E4","181",2021-06-02,"Logan/Diego",28,NA,NA,NA,NA,"",NA,"","","1","E4-181_1"
"E4-182","E4","182",2021-06-02,"Logan/Diego",22,NA,NA,NA,NA,"",NA,"","","1","E4-182_1"
"E4-183","E4","183",2021-06-02,"Logan/Diego",18,NA,NA,NA,NA,"",NA,"","","1","E4-183_1"
"E4-184","E4","184",2021-06-02,"Logan/Diego",7,NA,NA,NA,NA,"",NA,"","","1","E4-184_1"
"E4-185","E4","185",2021-06-02,"Logan/Diego",18,NA,NA,NA,NA,"",NA,"","","1","E4-185_1"
"E4-186","E4","186",2021-06-02,"Logan/Diego",29,NA,NA,NA,NA,"",NA,"","","1","E4-186_1"
"E4-187","E4","187",2021-06-02,"Logan/Diego",11,NA,NA,NA,NA,"",NA,"","","1","E4-187_1"
"E4-188","E4","188",2021-06-02,"Logan/Diego",18,NA,NA,NA,NA,"",NA,"","","1","E4-188_1"
"E4-189","E4","189",2021-06-02,"Logan/Diego",33,NA,NA,NA,NA,"",NA,"","","1","E4-189_1"
"E4-190","E4","190",2021-06-02,"Logan/Diego",24,NA,NA,NA,NA,"",NA,"","","1","E4-190_1"
"E4-191","E4","191",2021-06-02,"Logan/Diego",29,NA,NA,NA,NA,"",NA,"","","1","E4-191_1"
"E4-192","E4","192",2021-06-02,"Logan/Diego",21,NA,NA,NA,NA,"",NA,"","","1","E4-192_1"
"E4-193","E4","193",2021-06-02,"Logan/Diego",11,NA,NA,NA,NA,"",NA,"","","1","E4-193_1"
"E4-194","E4","194",2021-06-02,"Logan/Diego",19,NA,NA,NA,NA,"",NA,"","","1","E4-194_1"
"E4-195","E4","195",2021-06-02,"Logan/Diego",17.5,NA,NA,NA,NA,"",NA,"","","1","E4-195_1"
"E4-196","E4","196",2021-06-02,"Logan/Diego",29,NA,NA,NA,NA,"",NA,"","","1","E4-196_1"
"E4-197","E4","197",2021-06-02,"Logan/Diego",16,NA,NA,NA,NA,"",NA,"","","1","E4-197_1"
"E4-198","E4","198",2021-06-02,"Logan/Diego",11,NA,NA,NA,NA,"",NA,"","","1","E4-198_1"
"E4-199","E4","199",2021-06-02,"Logan/Diego",NA,NA,NA,NA,NA,"",NA,"","","1","E4-199_1"
"E4-200","E4","200",2021-06-02,"Logan/Diego",NA,NA,NA,NA,NA,"",NA,"","","1","E4-200_1"
"E5-1","E5","1",2021-06-02,"Logan/Diego",18,NA,NA,NA,NA,"",NA,"","","1","E5-1_1"
"E5-2","E5","2",2021-06-02,"Logan/Diego",8,NA,NA,NA,NA,"",NA,"","","1","E5-2_1"
"E5-3","E5","3",2021-06-02,"Logan/Diego",15,NA,NA,NA,NA,"",NA,"","","1","E5-3_1"
"E5-4","E5","4",2021-06-02,"Logan/Diego",15,NA,NA,NA,NA,"",NA,"","","1","E5-4_1"
"E5-5","E5","5",2021-06-02,"Logan/Diego",17,NA,NA,NA,NA,"",NA,"","","1","E5-5_1"
"E5-6","E5","6",2021-06-02,"Logan/Diego",15,NA,NA,NA,NA,"",NA,"","","1","E5-6_1"
"E5-7","E5","7",2021-06-02,"Logan/Diego",NA,NA,NA,NA,NA,"",NA,"","","1","E5-7_1"
"E5-8","E5","8",2021-06-02,"Logan/Diego",12,NA,NA,NA,NA,"",NA,"","","1","E5-8_1"
"E5-9","E5","9",2021-06-02,"Logan/Diego",7,NA,NA,NA,NA,"",NA,"","","1","E5-9_1"
"E5-10","E5","10",2021-06-02,"Logan/Diego",7,NA,NA,NA,NA,"",NA,"","","1","E5-10_1"
"E5-11","E5","11",2021-06-02,"Logan/Diego",6,NA,NA,NA,NA,"",NA,"","","1","E5-11_1"
"E5-12","E5","12",2021-06-02,"Logan/Diego",7,NA,NA,NA,NA,"",NA,"","","1","E5-12_1"
"E5-13","E5","13",2021-06-02,"Logan/Diego",10,NA,NA,NA,NA,"",NA,"","","1","E5-13_1"
"E5-14","E5","14",2021-06-02,"Logan/Diego",9,NA,NA,NA,NA,"",NA,"","","1","E5-14_1"
"E5-15","E5","15",2021-06-02,"Logan/Diego",7,NA,NA,NA,NA,"",NA,"","","1","E5-15_1"
"E5-16","E5","16",2021-06-02,"Logan/Diego",9,NA,NA,NA,NA,"",NA,"","","1","E5-16_1"
"E5-17","E5","17",2021-06-02,"Logan/Diego",8.5,NA,NA,NA,NA,"",NA,"","","1","E5-17_1"
"E5-18","E5","18",2021-06-02,"Logan/Diego",9,NA,NA,NA,NA,"",NA,"","","1","E5-18_1"
"E5-19","E5","19",2021-06-02,"Logan/Diego",8,NA,NA,NA,NA,"",NA,"","","1","E5-19_1"
"E5-20","E5","20",2021-06-02,"Logan/Diego",17,NA,NA,NA,NA,"",NA,"","","1","E5-20_1"
"E5-21","E5","21",2021-06-02,"Logan/Diego",11,NA,NA,NA,NA,"",NA,"","","1","E5-21_1"
"E5-22","E5","22",2021-06-02,"Logan/Diego",14,NA,NA,NA,NA,"",NA,"","","1","E5-22_1"
"E5-23","E5","23",2021-06-02,"Logan/Diego",12,NA,NA,NA,NA,"",NA,"","","1","E5-23_1"
"E5-24","E5","24",2021-06-02,"Logan/Diego",8,NA,NA,NA,NA,"",NA,"","","1","E5-24_1"
"E5-25","E5","25",2021-06-02,"Logan/Diego",17,NA,NA,NA,NA,"",NA,"","","1","E5-25_1"
"E5-26","E5","26",2021-06-02,"Logan/Diego",10,NA,NA,NA,NA,"",NA,"","","1","E5-26_1"
"E5-27","E5","27",2021-06-02,"Logan/Diego",11,NA,NA,NA,NA,"",NA,"","","1","E5-27_1"
"E5-28","E5","28",2021-06-02,"Logan/Diego",14,NA,NA,NA,NA,"",NA,"","","1","E5-28_1"
"E5-29","E5","29",2021-06-02,"Logan/Diego",17.5,NA,NA,NA,NA,"",NA,"","","1","E5-29_1"
"E5-30","E5","30",2021-06-02,"Logan/Diego",13,NA,NA,NA,NA,"",NA,"","","1","E5-30_1"
"E5-31","E5","31",2021-06-02,"Logan/Diego",12,NA,NA,NA,NA,"",NA,"","","1","E5-31_1"
"E5-32","E5","32",2021-06-02,"Logan/Diego",5,NA,NA,NA,NA,"",NA,"","","1","E5-32_1"
"E5-33","E5","33",2021-06-02,"Logan/Diego",15,NA,NA,NA,NA,"",NA,"","","1","E5-33_1"
"E5-34","E5","34",2021-06-02,"Logan/Diego",8,NA,NA,NA,NA,"",NA,"","","1","E5-34_1"
"E5-35","E5","35",2021-06-02,"Logan/Diego",16,NA,NA,NA,NA,"",NA,"","","1","E5-35_1"
"E5-36","E5","36",2021-06-02,"Logan/Diego",6.5,NA,NA,NA,NA,"",NA,"","","1","E5-36_1"
"E5-37","E5","37",2021-06-02,"Logan/Diego",7,NA,NA,NA,NA,"",NA,"","","1","E5-37_1"
"E5-38","E5","38",2021-06-02,"Logan/Diego",18,NA,NA,NA,NA,"",NA,"","","1","E5-38_1"
"E5-39","E5","39",2021-06-02,"Logan/Diego",12,NA,NA,NA,NA,"",NA,"","","1","E5-39_1"
"E5-40","E5","40",2021-06-02,"Logan/Diego",12,NA,NA,NA,NA,"",NA,"","","1","E5-40_1"
"E5-41","E5","41",2021-06-02,"Logan/Diego",11,NA,NA,NA,NA,"",NA,"","","1","E5-41_1"
"E5-42","E5","42",2021-06-02,"Logan/Diego",15,NA,NA,NA,NA,"",NA,"","","1","E5-42_1"
"E5-43","E5","43",2021-06-02,"Logan/Diego",4.5,NA,NA,NA,NA,"",NA,"","","1","E5-43_1"
"E5-44","E5","44",2021-06-02,"Logan/Diego",13,NA,NA,NA,NA,"",NA,"","","1","E5-44_1"
"E5-45","E5","45",2021-06-02,"Logan/Diego",6,NA,NA,NA,NA,"",NA,"","","1","E5-45_1"
"E5-46","E5","46",2021-06-02,"Logan/Diego",11,NA,NA,NA,NA,"",NA,"","","1","E5-46_1"
"E5-47","E5","47",2021-06-02,"Logan/Diego",17,NA,NA,NA,NA,"",NA,"","","1","E5-47_1"
"E5-48","E5","48",2021-06-02,"Logan/Diego",13,NA,NA,NA,NA,"",NA,"","","1","E5-48_1"
"E5-49","E5","49",2021-06-02,"Logan/Diego",10,NA,NA,NA,NA,"",NA,"","","1","E5-49_1"
"E5-50","E5","50",2021-06-02,"Logan/Diego",8.5,NA,NA,NA,NA,"",NA,"","","1","E5-50_1"
"E5-51","E5","51",2021-06-02,"Logan/Diego",13.5,NA,NA,NA,NA,"",NA,"","","1","E5-51_1"
"E5-52","E5","52",2021-06-02,"Logan/Diego",11.5,NA,NA,NA,NA,"",NA,"","","1","E5-52_1"
"E5-53","E5","53",2021-06-02,"Logan/Diego",NA,NA,NA,NA,NA,"",NA,"","","1","E5-53_1"
"E5-54","E5","54",2021-06-02,"Logan/Diego",7.5,NA,NA,NA,NA,"",NA,"","","1","E5-54_1"
"E5-55","E5","55",2021-06-02,"Logan/Diego",7,NA,NA,NA,NA,"",NA,"","","1","E5-55_1"
"E5-56","E5","56",2021-06-02,"Logan/Diego",12.5,NA,NA,NA,NA,"",NA,"","","1","E5-56_1"
"E5-57","E5","57",2021-06-02,"Logan/Diego",14.5,NA,NA,NA,NA,"",NA,"","","1","E5-57_1"
"E5-58","E5","58",2021-06-02,"Logan/Diego",11,NA,NA,NA,NA,"",NA,"","","1","E5-58_1"
"E5-59","E5","59",2021-06-02,"Logan/Diego",14.5,NA,NA,NA,NA,"",NA,"","","1","E5-59_1"
"E5-60","E5","60",2021-06-02,"Logan/Diego",11,NA,NA,NA,NA,"",NA,"","","1","E5-60_1"
"E5-61","E5","61",2021-06-02,"Logan/Diego",20,NA,NA,NA,NA,"",NA,"","","1","E5-61_1"
"E5-62","E5","62",2021-06-02,"Logan/Diego",19,NA,NA,NA,NA,"",NA,"","","1","E5-62_1"
"E5-63","E5","63",2021-06-02,"Logan/Diego",18,NA,NA,NA,NA,"",NA,"","","1","E5-63_1"
"E5-64","E5","64",2021-06-02,"Logan/Diego",20,NA,NA,NA,NA,"",NA,"","","1","E5-64_1"
"E5-65","E5","65",2021-06-02,"Logan/Diego",15.5,NA,NA,NA,NA,"",NA,"","","1","E5-65_1"
"E5-66","E5","66",2021-06-02,"Logan/Diego",12,NA,NA,NA,NA,"",NA,"","","1","E5-66_1"
"E5-67","E5","67",2021-06-02,"Logan/Diego",8,NA,NA,NA,NA,"",NA,"","","1","E5-67_1"
"E5-68","E5","68",2021-06-02,"Logan/Diego",27,NA,NA,NA,NA,"",NA,"","","1","E5-68_1"
"E5-69","E5","69",2021-06-02,"Logan/Diego",8.5,NA,NA,NA,NA,"",NA,"","","1","E5-69_1"
"E5-70","E5","70",2021-06-02,"Logan/Diego",14,NA,NA,NA,NA,"",NA,"","","1","E5-70_1"
"E5-71","E5","71",2021-06-02,"Logan/Diego",8,NA,NA,NA,NA,"",NA,"","","1","E5-71_1"
"E5-72","E5","72",2021-06-02,"Logan/Diego",12.5,NA,NA,NA,NA,"",NA,"","","1","E5-72_1"
"E5-73","E5","73",2021-06-02,"Logan/Diego",13,NA,NA,NA,NA,"",NA,"","","1","E5-73_1"
"E5-74","E5","74",2021-06-02,"Logan/Diego",8,NA,NA,NA,NA,"",NA,"","","1","E5-74_1"
