Block,Position,Date,Measurer,Veg,Bud,Flr,Frt,Abt,M,S,N
E5,115,07-Jun,Emily,56,,,,,,,
E5,116,07-Jun,Emily,46,,,,,,,
E5,117,07-Jun,Emily,38,,,,,,,
E5,118,07-Jun,Emily,50,,,,,,,
E5,119,07-Jun,Emily,38,,,,,,,
E5,120,07-Jun,Emily,33,,,,,,,
E5,121,07-Jun,Emily,30,,,,,,,
E5,122,07-Jun,Emily,47.5,,,,,,,
E5,123,07-Jun,Emily,53.5,,,,,,,
E5,124,07-Jun,Emily,32.5,,,,,,,
E5,125,07-Jun,Emily,49.5,,,,,,,
E5,126,07-Jun,Emily,41,,,,,,,
E5,127,07-Jun,Emily,52,,,,,,,
E5,128,07-Jun,Emily,41,,,,,,,
E5,129,07-Jun,Emily,37.5,,,,,,,
E5,130,07-Jun,Emily,47,,,,,,,
E5,131,07-Jun,Emily,43,,,,,,,
E5,132,07-Jun,Emily,25.5,,,,,,,
E5,133,07-Jun,Emily,NA,,,,,,,
E5,134,07-Jun,Emily,34.5,,,,,,,
E5,135,07-Jun,Emily,NA,,,,,,,
E5,136,07-Jun,Emily,50,,,,,,,
E5,137,07-Jun,Emily,27.5,,,,,,,
E5,138,07-Jun,Emily,40.5,,,,,,,
E5,139,07-Jun,Emily,49.5,,,,,,,
E5,140,07-Jun,Emily,45,,,,,,,
E5,141,07-Jun,Emily,46.5,,,,,,,
E5,142,07-Jun,Emily,64,,,,,,,
E5,143,07-Jun,Emily,43,,,,,,,
E5,144,07-Jun,Emily,43,,,,,,,
E5,145,07-Jun,Emily,55,,,,,,,
E5,146,07-Jun,Emily,NA,,,,,,,
E5,147,07-Jun,Emily,56,,,,,,,
E5,148,07-Jun,Emily,44,,,,,,,
E5,149,07-Jun,Emily,38,,,,,,,
E5,150,07-Jun,Emily,68,,,,,,,
E5,151,07-Jun,Emily,38,,,,,,,
E5,152,07-Jun,Emily,41,,,,,,,
E5,153,07-Jun,Emily,50,,,,,,,
E5,154,07-Jun,Emily,48,,,,,,,
E5,155,07-Jun,Emily,44.5,,,,,,,
E5,156,07-Jun,Emily,58.5,,,,,,,
E5,157,07-Jun,Emily,55,,,,,,,
E5,158,07-Jun,Emily,64,,,,,,,
E5,159,07-Jun,Emily,51.5,,,,,,,
E5,160,07-Jun,Emily,42,,,,,,,
E5,161,07-Jun,Emily,58,,,,,,,
E5,162,07-Jun,Emily,39,,,,,,,
E5,163,07-Jun,Emily,61.5,,,,,,,
E5,164,07-Jun,Emily,58,,,,,,,
E5,165,07-Jun,Emily,49,,,,,,,
E5,166,07-Jun,Emily,NA,,,,,,,
E5,167,07-Jun,Emily,36.5,,,,,,,
E5,168,07-Jun,Emily,54,,,,,,,
E5,169,07-Jun,Emily,NA,,,,,,,
E5,170,07-Jun,Emily,51.5,,,,,,,
E5,171,07-Jun,Emily,60,,,,,,,
E5,172,07-Jun,Emily,44,,,,,,,
E5,173,07-Jun,Emily,41.5,,,,,,,
E5,174,07-Jun,Emily,47.5,,,,,,,
E5,175,07-Jun,Emily,19,,,,,,,
E5,176,07-Jun,Emily,39,,,,,,,
E5,177,07-Jun,Emily,40.5,,,,,,,
E5,178,07-Jun,Emily,34.5,,,,,,,
E5,179,07-Jun,Emily,59.5,,,,,,,
E5,180,07-Jun,Emily,64,,,,,,,
E5,181,07-Jun,Emily,42,,,,,,,
E5,182,07-Jun,Emily,68.5,,,,,,,
E5,183,07-Jun,Emily,83.5,,,,,,,
E5,184,07-Jun,Emily,47,,,,,,,
E5,185,07-Jun,Emily,58.5,,,,,,,
E5,186,07-Jun,Emily,67.5,,,,,,,
E5,187,07-Jun,Emily,36.5,,,,,,,
E5,188,07-Jun,Emily,32,,,,,,,
E5,189,07-Jun,Emily,68.5,,,,,,,
E5,190,07-Jun,Emily,NA,,,,,,,
E5,191,07-Jun,Emily,50.5,,,,,,,
E5,192,07-Jun,Emily,47,,,,,,,
E5,193,07-Jun,Emily,48.5,,,,,,,
E5,194,07-Jun,Emily,55.5,,,,,,,
E5,195,07-Jun,Emily,NA,,,,,,,
E5,196,07-Jun,Emily,43,,,,,,,
E5,197,07-Jun,Emily,43,,,,,,,
E5,198,07-Jun,Emily,62.5,,,,,,,
E5,199,07-Jun,Emily,54,,,,,,,
E5,200,07-Jun,Emily,50,,,,,,,
E6,1,07-Jun,Taylor/Brady,26.8,,,,,,,
E6,2,07-Jun,Taylor/Brady,13,,,,,,,
E6,3,07-Jun,Taylor/Brady,18.1,,,,,,,
E6,4,07-Jun,Taylor/Brady,10,,,,,,,
E6,5,07-Jun,Taylor/Brady,25.5,,,,,,,
E6,6,07-Jun,Taylor/Brady,21,,,,,,,
E6,7,07-Jun,Taylor/Brady,69,,,,,,,
E6,8,07-Jun,Taylor/Brady,18,,,,,,,
E6,9,07-Jun,Taylor/Brady,19,,,,,,,
E6,10,07-Jun,Taylor/Brady,12,,,,,,,
E6,11,07-Jun,Taylor/Brady,32,,,,,,,
E6,12,07-Jun,Taylor/Brady,17,,,,,,,
E6,13,07-Jun,Taylor/Brady,20,,,,,,,
E6,14,07-Jun,Taylor/Brady,23,,,,,,,
E6,15,07-Jun,Taylor/Brady,15,,,,,,,
E6,16,07-Jun,Taylor/Brady,29,,,,,,,
E6,17,07-Jun,Taylor/Brady,24,,,,,,,
E6,18,07-Jun,Taylor/Brady,25,,,,,,,
E6,19,07-Jun,Taylor/Brady,29,,,,,,,
E6,20,07-Jun,Taylor/Brady,23.5,,,,,,,
E6,21,07-Jun,Taylor/Brady,27,,,,,,,
E6,22,07-Jun,Taylor/Brady,28.5,,,,,,,
E6,23,07-Jun,Taylor/Brady,NA,,,,,,,
E6,24,07-Jun,Taylor/Brady,25,,,,,,,
E6,25,07-Jun,Taylor/Brady,17,,,,,,,
E6,26,07-Jun,Taylor/Brady,21.5,,,,,,,
E6,27,07-Jun,Taylor/Brady,21,,,,,,,
E6,28,07-Jun,Taylor/Brady,21.5,,,,,,,
E6,29,07-Jun,Taylor/Brady,22,,,,,,,
E6,30,07-Jun,Taylor/Brady,20,,,,,,,
E6,31,07-Jun,Taylor/Brady,26,,,,,,,
E6,32,07-Jun,Taylor/Brady,21,,,,,,,
E6,33,07-Jun,Taylor/Brady,22,,,,,,,
E6,34,07-Jun,Taylor/Brady,27,,,,,,,
E6,35,07-Jun,Taylor/Brady,38,,,,,,,
E6,36,07-Jun,Taylor/Brady,17,,,,,,,
E6,37,07-Jun,Taylor/Brady,20,,,,,,,
E6,38,07-Jun,Taylor/Brady,18.5,,,,,,,
E6,39,07-Jun,Taylor/Brady,19.5,,,,,,,
E6,40,07-Jun,Taylor/Brady,13,,,,,,,
E6,41,07-Jun,Taylor/Brady,13,,,,,,,
E6,42,07-Jun,Taylor/Brady,21,,,,,,,
E6,43,07-Jun,Taylor/Brady,21,,,,,,,
E6,44,07-Jun,Taylor/Brady,18,,,,,,,
E6,45,07-Jun,Taylor/Brady,21.5,,,,,,,
E6,46,07-Jun,Taylor/Brady,25,,,,,,,
E6,47,07-Jun,Taylor/Brady,19,,,,,,,
E6,48,07-Jun,Taylor/Brady,19,,,,,,,
E6,49,07-Jun,Taylor/Brady,21.5,,,,,,,
E6,50,07-Jun,Taylor/Brady,21,,,,,,,
E6,51,07-Jun,Taylor/Brady,30,,,,,,,
E6,52,07-Jun,Taylor/Brady,23,,,,,,,
E6,53,07-Jun,Taylor/Brady,17,,,,,,,
E6,54,07-Jun,Taylor/Brady,25,,,,,,,
E6,55,07-Jun,Taylor/Brady,14,,,,,,,
E6,56,07-Jun,Taylor/Brady,21,,,,,,,
E6,57,07-Jun,Taylor/Brady,22.5,,,,,,,
E6,58,07-Jun,Taylor/Brady,19,,,,,,,
E6,59,07-Jun,Taylor/Brady,26,,,,,,,
E6,60,07-Jun,Taylor/Brady,26,,,,,,,
E6,61,07-Jun,Taylor/Brady,23,,,,,,,
E6,62,07-Jun,Taylor/Brady,25,,,,,,,
E6,63,07-Jun,Taylor/Brady,23,,,,,,,
E6,64,07-Jun,Taylor/Brady,16,,,,,,,
E6,65,07-Jun,Taylor/Brady,25,,,,,,,
E6,66,07-Jun,Taylor/Brady,25,,,,,,,
E6,67,07-Jun,Taylor/Brady,21,,,,,,,
E6,68,07-Jun,Taylor/Brady,22,,,,,,,
E6,69,07-Jun,Taylor/Brady,34,,,,,,,
E6,70,07-Jun,Taylor/Brady,25,,,,,,,
E6,71,07-Jun,Taylor/Brady,23,,,,,,,
E6,72,07-Jun,Taylor/Brady,18,,,,,,,
E6,73,07-Jun,Taylor/Brady,29,,,,,,,
E6,74,07-Jun,Taylor/Brady,14,,,,,,,
E6,75,07-Jun,Taylor/Brady,23,,,,,,,
E6,76,07-Jun,Taylor/Brady,18,,,,,,,
E6,77,07-Jun,Taylor/Brady,23,,,,,,,
E6,78,07-Jun,Taylor/Brady,21,,,,,,,
E6,79,07-Jun,Taylor/Brady,25,,,,,,,
E6,80,07-Jun,Taylor/Brady,24,,,,,,,
E6,81,07-Jun,Taylor/Brady,NA,,,,,,,
E6,82,07-Jun,Taylor/Brady,29,,,,,,,
E6,83,07-Jun,Taylor/Brady,31,,,,,,,
E6,84,07-Jun,Taylor/Brady,22.5,,,,,,,
E6,85,07-Jun,Taylor/Brady,19,,,,,,,
E6,86,07-Jun,Taylor/Brady,23,,,,,,,
E6,87,07-Jun,Taylor/Brady,24,,,,,,,
E6,88,07-Jun,Taylor/Brady,24,,,,,,,
E6,89,07-Jun,Taylor/Brady,24,,,,,,,
E6,90,07-Jun,Taylor/Brady,24,,,,,,,
E6,91,07-Jun,Taylor/Brady,19,,,,,,,
E6,92,07-Jun,Taylor/Brady,29,,,,,,,
E6,93,07-Jun,Taylor/Brady,19,,,,,,,
E6,94,07-Jun,Taylor/Brady,21,,,,,,,
E6,95,07-Jun,Taylor/Brady,25,,,,,,,
E6,96,07-Jun,Taylor/Brady,18,,,,,,,
E6,97,07-Jun,Taylor/Brady,16,,,,,,,
E6,98,07-Jun,Taylor/Brady,16,,,,,,,
E6,99,07-Jun,Taylor/Brady,22,,,,,,,
E6,100,07-Jun,Taylor/Brady,22,,,,,,,
E6,101,07-Jun,Taylor/Brady,25.5,,,,,,,
E6,102,07-Jun,Taylor/Brady,27,,,,,,,
E6,103,07-Jun,Taylor/Brady,7,,,,,,,
E6,104,07-Jun,Taylor/Brady,23.5,,,,,,,
E6,105,07-Jun,Taylor/Brady,25,,,,,,,
E6,106,07-Jun,Taylor/Brady,24,,,,,,,
E6,107,07-Jun,Taylor/Brady,24,,,,,,,
E6,108,07-Jun,Taylor/Brady,27.5,,,,,,,
E6,109,07-Jun,Taylor/Brady,25.5,,,,,,,
E6,110,07-Jun,Taylor/Brady,25,,,,,,,
E6,111,07-Jun,Taylor/Brady,28.5,,,,,,,
E6,112,07-Jun,Taylor/Brady,26,,,,,,,
E6,113,07-Jun,Taylor/Brady,19.5,,,,,,,
E6,114,07-Jun,Taylor/Brady,25,,,,,,,
E6,115,07-Jun,Taylor/Brady,27.5,,,,,,,
E6,116,07-Jun,Taylor/Brady,20,,,,,,,
E6,117,07-Jun,Taylor/Brady,23.5,,,,,,,
E6,118,07-Jun,Taylor/Brady,15.5,,,,,,,
E6,119,07-Jun,Taylor/Brady,24.5,,,,,,,
E6,120,07-Jun,Taylor/Brady,30,,,,,,,
E6,121,07-Jun,Taylor/Brady,31,,,,,,,
E6,122,07-Jun,Taylor/Brady,20,,,,,,,
E6,123,07-Jun,Taylor/Brady,30.5,,,,,,,
E6,124,07-Jun,Taylor/Brady,23.5,,,,,,,
E6,125,07-Jun,Taylor/Brady,16.5,,,,,,,
E6,126,07-Jun,Taylor/Brady,21,,,,,,,
E6,127,07-Jun,Taylor/Brady,18,,,,,,,
E6,128,07-Jun,Taylor/Brady,21,,,,,,,
E6,129,07-Jun,Taylor/Brady,19.5,,,,,,,
E6,130,07-Jun,Taylor/Brady,34.5,,,,,,,
E6,131,07-Jun,Taylor/Brady,30.5,,,,,,,
E6,132,07-Jun,Taylor/Brady,29,,,,,,,
E6,133,07-Jun,Taylor/Brady,23.5,,,,,,,
E6,134,07-Jun,Taylor/Brady,14,,,,,,,
E6,135,07-Jun,Taylor/Brady,15.5,,,,,,,
E6,136,07-Jun,Taylor/Brady,27.5,,,,,,,
E6,137,07-Jun,Taylor/Brady,18.5,,,,,,,
E6,138,07-Jun,Taylor/Brady,27,,,,,,,
E6,139,07-Jun,Taylor/Brady,NA,,,,,,,
E6,140,07-Jun,Taylor/Brady,26,,,,,,,
E6,141,07-Jun,Taylor/Brady,19,,,,,,,
E6,142,07-Jun,Taylor/Brady,15,,,,,,,
E6,143,07-Jun,Taylor/Brady,25,,,,,,,
E6,144,07-Jun,Taylor/Brady,22,,,,,,,
E6,145,07-Jun,Taylor/Brady,23,,,,,,,
E6,146,07-Jun,Taylor/Brady,17,,,,,,,
E6,147,07-Jun,Taylor/Brady,24,,,,,,,
E6,148,07-Jun,Taylor/Brady,23,,,,,,,
E6,149,07-Jun,Taylor/Brady,16,,,,,,,
E6,150,07-Jun,Taylor/Brady,26,,,,,,,
E6,151,07-Jun,Taylor/Brady,19,,,,,,,
E6,152,07-Jun,Taylor/Brady,19,,,,,,,
E6,153,07-Jun,Taylor/Brady,27,,,,,,,
E6,154,07-Jun,Taylor/Brady,12,,,,,,,
E6,155,07-Jun,Taylor/Brady,32,,,,,,,
E6,156,07-Jun,Taylor/Brady,28,,,,,,,
E6,157,07-Jun,Taylor/Brady,29,,,,,,,
E6,158,07-Jun,Taylor/Brady,25,,,,,,,
E6,159,07-Jun,Taylor/Brady,25,,,,,,,
E6,160,07-Jun,Taylor/Brady,31,,,,,,,
E6,161,07-Jun,Taylor/Brady,24,,,,,,,
E6,162,07-Jun,Taylor/Brady,15.5,,,,,,,
E6,163,07-Jun,Taylor/Brady,21,,,,,,,
E6,164,07-Jun,Taylor/Brady,19,,,,,,,
E6,165,07-Jun,Taylor/Brady,29,,,,,,,
E6,166,07-Jun,Taylor/Brady,NA,,,,,,,
E6,167,07-Jun,Taylor/Brady,20,,,,,,,
E6,168,07-Jun,Taylor/Brady,16,,,,,,,
E6,169,07-Jun,Taylor/Brady,23,,,,,,,
E6,170,07-Jun,Taylor/Brady,22,,,,,,,
E6,171,07-Jun,Taylor/Brady,29,,,,,,,
E6,172,07-Jun,Taylor/Brady,30,,,,,,,
E6,173,07-Jun,Taylor/Brady,22,,,,,,,
E6,174,07-Jun,Taylor/Brady,23,,,,,,,
E6,175,07-Jun,Taylor/Brady,35,,,,,,,
E6,176,07-Jun,Taylor/Brady,22,,,,,,,
E6,177,07-Jun,Taylor/Brady,26,,,,,,,
E6,178,07-Jun,Taylor/Brady,25,,,,,,,
E6,179,07-Jun,Taylor/Brady,20,,,,,,,
E6,180,07-Jun,Taylor/Brady,22,,,,,,,
E6,181,07-Jun,Taylor/Brady,27,,,,,,,
E6,182,07-Jun,Taylor/Brady,25,,,,,,,
E6,183,07-Jun,Taylor/Brady,28,,,,,,,
E6,184,07-Jun,Taylor/Brady,17,,,,,,,
E6,185,07-Jun,Taylor/Brady,21,,,,,,,
E6,186,07-Jun,Taylor/Brady,64,,,,,,,
E6,187,07-Jun,Taylor/Brady,18,,,,,,,
E6,188,07-Jun,Taylor/Brady,34,,,,,,,
E6,189,07-Jun,Taylor/Brady,21.5,,,,,,,
E6,190,07-Jun,Taylor/Brady,21,,,,,,,
E6,191,07-Jun,Taylor/Brady,20,,,,,,,
E6,192,07-Jun,Taylor/Brady,28,,,,,,,
E6,193,07-Jun,Taylor/Brady,14,,,,,,,
E6,194,07-Jun,Taylor/Brady,NA,,,,,,,
E6,195,07-Jun,Taylor/Brady,13,,,,,,,
E6,196,07-Jun,Taylor/Brady,20,,,,,,,
E6,197,07-Jun,Taylor/Brady,22.5,,,,,,,
E6,198,07-Jun,Taylor/Brady,26,,,,,,,
E6,199,07-Jun,Taylor/Brady,11.5,,,,,,,
E6,200,07-Jun,Taylor/Brady,27.5,,,,,,,
E9,1,07-Jun,Miyuki/Melanie,28,,,,,,,
E9,2,07-Jun,Miyuki/Melanie,51,,,,,,,
E9,3,07-Jun,Miyuki/Melanie,50,,,,,,,
E9,4,07-Jun,Miyuki/Melanie,45,,,,,,,
E9,5,07-Jun,Miyuki/Melanie,45,,,,,,,
E9,6,07-Jun,Miyuki/Melanie,54,,,,,,,
E9,7,07-Jun,Miyuki/Melanie,46,,,,,,,
E9,8,07-Jun,Miyuki/Melanie,59,,,,,,,
E9,9,07-Jun,Miyuki/Melanie,42,,,,,,,
E9,10,07-Jun,Miyuki/Melanie,58,,,,,,,
E9,11,07-Jun,Miyuki/Melanie,44,,,,,,,
E9,12,07-Jun,Miyuki/Melanie,59,,,,,,,
E9,13,07-Jun,Miyuki/Melanie,36,,,,,,,
E9,14,07-Jun,Miyuki/Melanie,36,,,,,,,
E9,15,07-Jun,Miyuki/Melanie,NA,,,,,,,
E9,16,07-Jun,Miyuki/Melanie,49,,,,,,,
E9,17,07-Jun,Miyuki/Melanie,40,,,,,,,
E9,18,07-Jun,Miyuki/Melanie,39,,,,,,,
E9,19,07-Jun,Miyuki/Melanie,55,,,,,,,
E9,20,07-Jun,Miyuki/Melanie,43,,,,,,,
E9,21,07-Jun,Miyuki/Melanie,NA,,,,,,,
E9,22,07-Jun,Miyuki/Melanie,43,,,,,,,
E9,23,07-Jun,Miyuki/Melanie,43,,,,,,,
E9,24,07-Jun,Miyuki/Melanie,23,,,,,,,
E9,25,07-Jun,Miyuki/Melanie,49,,,,,,,
E9,26,07-Jun,Miyuki/Melanie,27,,,,,,,
E9,27,07-Jun,Miyuki/Melanie,34,,,,,,,
E9,28,07-Jun,Miyuki/Melanie,44,,,,,,,
E9,29,07-Jun,Miyuki/Melanie,54,,,,,,,
E9,30,07-Jun,Miyuki/Melanie,46,,,,,,,
E9,31,07-Jun,Miyuki/Melanie,41,,,,,,,
E9,32,07-Jun,Miyuki/Melanie,38,,,,,,,
E9,33,07-Jun,Miyuki/Melanie,64,,,,,,,
E9,34,07-Jun,Miyuki/Melanie,57,,,,,,,
E9,35,07-Jun,Miyuki/Melanie,27,,,,,,,
E9,36,07-Jun,Miyuki/Melanie,69,,,,,,,
E9,37,07-Jun,Miyuki/Melanie,NA,,,,,,,
E9,38,07-Jun,Miyuki/Melanie,52,,,,,,,
E9,39,07-Jun,Miyuki/Melanie,20,,,,,,,
E9,40,07-Jun,Miyuki/Melanie,49,,,,,,,
E9,41,07-Jun,Miyuki/Melanie,52,,,,,,,
E9,42,07-Jun,Miyuki/Melanie,40,,,,,,,
E9,43,07-Jun,Miyuki/Melanie,45,,,,,,,
E9,44,07-Jun,Miyuki/Melanie,34,,,,,,,
E9,45,07-Jun,Miyuki/Melanie,NA,,,,,,,
E9,46,07-Jun,Miyuki/Melanie,39,,,,,,,
E9,47,07-Jun,Miyuki/Melanie,53,,,,,,,
E9,48,07-Jun,Miyuki/Melanie,73,,,,,,,
E9,49,07-Jun,Miyuki/Melanie,41,,,,,,,
E9,50,07-Jun,Miyuki/Melanie,55,,,,,,,
E9,51,07-Jun,Miyuki/Melanie,56,,,,,,,
E9,52,07-Jun,Miyuki/Melanie,51,,,,,,,
E9,53,07-Jun,Miyuki/Melanie,39,,,,,,,
E9,54,07-Jun,Miyuki/Melanie,46,,,,,,,
E9,55,07-Jun,Miyuki/Melanie,49,,,,,,,
E9,56,07-Jun,Miyuki/Melanie,48,,,,,,,
E9,57,07-Jun,Miyuki/Melanie,15,,,,,,,
E9,58,07-Jun,Miyuki/Melanie,NA,,,,,,,
E9,59,07-Jun,Miyuki/Melanie,75,,,,,,,
E9,60,07-Jun,Miyuki/Melanie,64,,,,,,,
E9,61,07-Jun,Miyuki/Melanie,68,,,,,,,
E9,62,07-Jun,Miyuki/Melanie,54,,,,,,,
E9,63,07-Jun,Miyuki/Melanie,56,,,,,,,
E9,64,07-Jun,Miyuki/Melanie,54,,,,,,,
E9,65,07-Jun,Miyuki/Melanie,55,,,,,,,
E9,66,07-Jun,Miyuki/Melanie,NA,,,,,,,
E9,67,07-Jun,Miyuki/Melanie,48,,,,,,,
E9,68,07-Jun,Miyuki/Melanie,55,,,,,,,
E9,69,07-Jun,Miyuki/Melanie,26,,,,,,,
E9,70,07-Jun,Miyuki/Melanie,50,,,,,,,
E9,71,07-Jun,Miyuki/Melanie,44,,,,,,,
E9,72,07-Jun,Miyuki/Melanie,NA,,,,,,,
E9,73,07-Jun,Miyuki/Melanie,54,,,,,,,
E9,74,07-Jun,Miyuki/Melanie,85,,,,,,,
E9,75,07-Jun,Miyuki/Melanie,NA,,,,,,,
E9,76,07-Jun,Miyuki/Melanie,NA,,,,,,,
E9,77,07-Jun,Miyuki/Melanie,48,,,,,,,
E9,78,07-Jun,Miyuki/Melanie,55,,,,,,,
E9,79,07-Jun,Miyuki/Melanie,NA,,,,,,,
E9,80,07-Jun,Miyuki/Melanie,41,,,,,,,
E9,81,07-Jun,Miyuki/Melanie,39,,,,,,,
E9,82,07-Jun,Miyuki/Melanie,45,,,,,,,
E9,83,07-Jun,Miyuki/Melanie,54,,,,,,,
E9,84,07-Jun,Miyuki/Melanie,47,,,,,,,
E9,85,07-Jun,Miyuki/Melanie,42,,,,,,,
E9,86,07-Jun,Miyuki/Melanie,60,,,,,,,
E9,87,07-Jun,Miyuki/Melanie,62,,,,,,,
E9,88,07-Jun,Miyuki/Melanie,65,,,,,,,
E9,89,07-Jun,Miyuki/Melanie,70,,,,,,,
E9,90,07-Jun,Miyuki/Melanie,51,,,,,,,
E9,91,07-Jun,Miyuki/Melanie,62,,,,,,,
E9,92,07-Jun,Miyuki/Melanie,40,,,,,,,
E9,93,07-Jun,Miyuki/Melanie,53,,,,,,,
E9,94,07-Jun,Miyuki/Melanie,63,,,,,,,
E9,95,07-Jun,Miyuki/Melanie,41,,,,,,,
E9,96,07-Jun,Miyuki/Melanie,51,,,,,,,
E9,97,07-Jun,Miyuki/Melanie,59,,,,,,,
E9,98,07-Jun,Miyuki/Melanie,67,,,,,,,
E9,99,07-Jun,Miyuki/Melanie,35,,,,,,,
E9,100,07-Jun,Miyuki/Melanie,66,,,,,,,
E9,101,07-Jun,Miyuki/Melanie,50,,,,,,,
E9,102,07-Jun,Miyuki/Melanie,45,,,,,,,
E9,103,07-Jun,Miyuki/Melanie,74,,,,,,,
E9,104,07-Jun,Miyuki/Melanie,55,,,,,,,
E9,105,07-Jun,Miyuki/Melanie,50,,,,,,,
E9,106,07-Jun,Miyuki/Melanie,46,,,,,,,
E9,107,07-Jun,Miyuki/Melanie,49,,,,,,,
E9,108,07-Jun,Miyuki/Melanie,61,,,,,,,
E9,109,07-Jun,Miyuki/Melanie,71,,,,,,,
E9,110,07-Jun,Miyuki/Melanie,52,,,,,,,
E9,111,07-Jun,Miyuki/Melanie,52,,,,,,,
E9,112,07-Jun,Miyuki/Melanie,47,,,,,,,
E9,113,07-Jun,Miyuki/Melanie,74,,,,,,,
E9,114,07-Jun,Miyuki/Melanie,40,,,,,,,
E9,115,07-Jun,Miyuki/Melanie,52,,,,,,,
E9,116,07-Jun,Miyuki/Melanie,34,,,,,,,
E9,117,07-Jun,Miyuki/Melanie,61,,,,,,,
E9,118,07-Jun,Miyuki/Melanie,65,,,,,,,
E9,119,07-Jun,Miyuki/Melanie,NA,,,,,,,
E9,120,07-Jun,Miyuki/Melanie,44,,,,,,,
E9,121,07-Jun,Miyuki/Melanie,49,,,,,,,
E9,122,07-Jun,Miyuki/Melanie,40,,,,,,,
E9,123,07-Jun,Miyuki/Melanie,72,,,,,,,
E9,124,07-Jun,Miyuki/Melanie,49,,,,,,,
E9,125,07-Jun,Miyuki/Melanie,31,,,,,,,
E9,126,07-Jun,Miyuki/Melanie,44,,,,,,,
E9,127,07-Jun,Miyuki/Melanie,50,,,,,,,
E9,128,07-Jun,Miyuki/Melanie,82,,,,,,,
E9,129,07-Jun,Miyuki/Melanie,55,,,,,,,
E9,130,07-Jun,Miyuki/Melanie,57,,,,,,,
E9,131,07-Jun,Miyuki/Melanie,57,,,,,,,
E9,132,07-Jun,Miyuki/Melanie,69,,,,,,,
E9,133,07-Jun,Miyuki/Melanie,NA,,,,,,,
E9,134,07-Jun,Miyuki/Melanie,NA,,,,,,,
E9,135,07-Jun,Miyuki/Melanie,NA,,,,,,,
E9,136,07-Jun,Miyuki/Melanie,42,,,,,,,
E9,137,07-Jun,Miyuki/Melanie,NA,,,,,,,
E9,138,07-Jun,Miyuki/Melanie,47,,,,,,,
E9,139,07-Jun,Miyuki/Melanie,NA,,,,,,,
E9,140,07-Jun,Miyuki/Melanie,80,,,,,,,
E9,141,07-Jun,Miyuki/Melanie,NA,,,,,,,
E9,142,07-Jun,Miyuki/Melanie,NA,,,,,,,
E9,143,07-Jun,Miyuki/Melanie,49,,,,,,,
E9,144,07-Jun,Miyuki/Melanie,69,,,,,,,
E9,145,07-Jun,Miyuki/Melanie,59,,,,,,,
E9,146,07-Jun,Miyuki/Melanie,51,,,,,,,
E9,147,07-Jun,Miyuki/Melanie,41,,,,,,,
E9,148,07-Jun,Miyuki/Melanie,NA,,,,,,,
E9,149,07-Jun,Miyuki/Melanie,45,,,,,,,
E9,150,07-Jun,Miyuki/Melanie,49,,,,,,,
E9,151,07-Jun,Miyuki/Melanie,54,,,,,,,
E9,152,07-Jun,Miyuki/Melanie,31,,,,,,,
E9,153,07-Jun,Miyuki/Melanie,51,,,,,,,
E9,154,07-Jun,Miyuki/Melanie,43,,,,,,,
E9,155,07-Jun,Miyuki/Melanie,47,,,,,,,
E9,156,07-Jun,Miyuki/Melanie,55,,,,,,,
E9,157,07-Jun,Miyuki/Melanie,NA,,,,,,,
E9,158,07-Jun,Miyuki/Melanie,45,,,,,,,
E9,159,07-Jun,Miyuki/Melanie,NA,,,,,,,
E9,160,07-Jun,Miyuki/Melanie,48,,,,,,,
E9,161,07-Jun,Miyuki/Melanie,50,,,,,,,
E9,162,07-Jun,Miyuki/Melanie,34,,,,,,,
E9,163,07-Jun,Miyuki/Melanie,25,,,,,,,
E9,164,07-Jun,Miyuki/Melanie,51,,,,,,,
E9,165,07-Jun,Miyuki/Melanie,67,,,,,,,
E9,166,07-Jun,Miyuki/Melanie,39,,,,,,,
E9,167,07-Jun,Miyuki/Melanie,41,,,,,,,
E9,168,07-Jun,Miyuki/Melanie,47,,,,,,,
E9,169,07-Jun,Miyuki/Melanie,41,,,,,,,
E9,170,07-Jun,Miyuki/Melanie,43,,,,,,,
E9,171,07-Jun,Miyuki/Melanie,27,,,,,,,
E9,172,07-Jun,Miyuki/Melanie,54,,,,,,,
E9,173,07-Jun,Miyuki/Melanie,55,,,,,,,
E9,174,07-Jun,Miyuki/Melanie,39,,,,,,,
E9,175,07-Jun,Miyuki/Melanie,61,,,,,,,
E9,176,07-Jun,Miyuki/Melanie,NA,,,,,,,
E9,177,07-Jun,Miyuki/Melanie,47,,,,,,,
E9,178,07-Jun,Miyuki/Melanie,50,,,,,,,
E9,179,07-Jun,Miyuki/Melanie,45,,,,,,,
E9,180,07-Jun,Miyuki/Melanie,70,,,,,,,
E9,181,07-Jun,Miyuki/Melanie,61,,,,,,,
E9,182,07-Jun,Miyuki/Melanie,41,,,,,,,
E9,183,07-Jun,Miyuki/Melanie,57,,,,,,,
E9,184,07-Jun,Miyuki/Melanie,63,,,,,,,
E9,185,07-Jun,Miyuki/Melanie,44,,,,,,,
E9,186,07-Jun,Miyuki/Melanie,54,,,,,,,
E9,187,07-Jun,Miyuki/Melanie,62,,,,,,,
E9,188,07-Jun,Miyuki/Melanie,37,,,,,,,
E9,189,07-Jun,Miyuki/Melanie,48,,,,,,,
E9,190,07-Jun,Miyuki/Melanie,38,,,,,,,
E9,191,07-Jun,Miyuki/Melanie,NA,,,,,,,
