Block,Pos,Date,Measurer,Egg,Larv,Adt,Wvl,OH,U,D
E11,112,20-Jun,Damian,,YES,,2,,0,4
E11,113,20-Jun,Damian,,YES,,5,,0,4
E11,114,20-Jun,Damian,,,,3,,0,3
E11,115,20-Jun,Damian,,YES,,5,,0,6
E11,116,20-Jun,Damian,,,,5,,0,4
E11,117,20-Jun,Damian,,,,5,,0,4
E11,118,20-Jun,Damian,,YES,,3,,0,7
E11,119,20-Jun,Damian,,,,5,,0,4
E11,120,20-Jun,Damian,,YES,,5,,0,3
E11,121,20-Jun,Damian,,,,3,,0,5
E11,122,20-Jun,Damian,,,,5,,0,4
E11,123,20-Jun,Damian,,,,5,,0,5
E11,124,20-Jun,Damian,,,,3,,0,1
E11,125,20-Jun,Damian,,,,5,,0,4
E11,126,20-Jun,Damian,,YES,,2,,0,4
E11,127,20-Jun,Damian,,,,4,,0,3
E11,128,20-Jun,Damian,,,,5,,0,3
E11,129,20-Jun,Damian,,YES,,3,,0,5
E11,130,20-Jun,Damian,,,,4,,0,3
E11,131,20-Jun,Damian,,,,3,,0,5
E11,132,20-Jun,Damian,,,,5,,0,3
E11,133,20-Jun,Damian,,,,4,,0,2
E11,134,20-Jun,Damian,NA,NA,NA,NA,NA,NA,NA
E11,135,20-Jun,Damian,,,,5,,0,4
E11,136,20-Jun,Damian,,,,5,,0,3
E11,137,20-Jun,Damian,,,,5,,0,7
E11,138,20-Jun,Damian,,YES,,4,,0,6
E11,139,20-Jun,Damian,,,,5,,0,3
E11,140,20-Jun,Damian,,,,5,,0,2
E11,141,20-Jun,Damian,,YES,,5,,0,5
E11,142,20-Jun,Damian,,,,5,,0,4
E11,143,20-Jun,Damian,,YES,,5,,0,7
E11,144,20-Jun,Damian,,,,5,,0,3
E11,145,20-Jun,Damian,,,,5,,0,6
E11,146,20-Jun,Damian,,,,5,,0,3
E11,147,20-Jun,Damian,,,,5,,0,2
E11,148,20-Jun,Damian,,YES,,5,,0,5
E11,149,20-Jun,Damian,,YES,,5,,0,3
E11,150,20-Jun,Damian,,,,5,,0,4
E11,151,20-Jun,Damian,,,,5,,0,3
E11,152,20-Jun,Damian,,,,5,,0,5
E11,153,20-Jun,Damian,,YES,,5,,0,4
E11,154,20-Jun,Damian,,,,5,,0,3
E11,155,20-Jun,Damian,,,,5,,0,3
E11,156,20-Jun,Damian,,,,4,,0,6
E11,157,20-Jun,Damian,NA,NA,NA,NA,NA,NA,NA
E11,158,20-Jun,Damian,,YES,,4,,0,3
E11,159,20-Jun,Damian,,,,5,,0,3
E11,160,20-Jun,Damian,,,,1,,0,7
E11,161,20-Jun,Damian,,YES,,5,,0,4
E11,162,20-Jun,Damian,,YES,,5,,0,5
E11,163,20-Jun,Damian,,,,5,,0,1
E11,164,20-Jun,Damian,,,,5,,0,4
E11,165,20-Jun,Damian,,,,2,,0,2
E11,166,20-Jun,Damian,,YES,,4,,0,2
E11,167,20-Jun,Damian,,,,1,,0,3
E11,168,20-Jun,Damian,,,,1,,0,4
E11,169,20-Jun,Damian,,,,4,,0,4
E11,170,20-Jun,Damian,,,,3,,0,3
E11,171,20-Jun,Damian,,,,2,,0,2
E11,172,20-Jun,Damian,,,,2,,0,2
E11,173,20-Jun,Damian,,,,2,,0,4
E11,174,20-Jun,Damian,NA,NA,NA,NA,NA,NA,NA
E11,175,20-Jun,Damian,,YES,,2,,0,7
E11,176,20-Jun,Damian,,,,3,,0,5
E11,177,20-Jun,Damian,,,,1,,0,5
E11,178,20-Jun,Damian,,,,2,,0,2
E11,179,20-Jun,Damian,,,,1,,0,5
E11,180,20-Jun,Damian,,,,1,,0,4
E11,181,20-Jun,Damian,,,,1,,0,6
E11,182,20-Jun,Damian,,,,1,,0,3
E11,183,20-Jun,Damian,,,,2,,0,4
E11,184,20-Jun,Damian,,,,2,,0,2
E11,185,20-Jun,Damian,,,,3,,0,2
E11,186,20-Jun,Damian,,,,3,,0,2
E11,187,20-Jun,Damian,,,,2,,0,5
E11,188,20-Jun,Damian,,YES,,4,,0,7
E11,189,20-Jun,Damian,,,,1,,0,1
E11,190,20-Jun,Damian,,,,1,,0,3
E11,191,20-Jun,Damian,,,,1,,0,3
E11,192,20-Jun,Damian,,,,2,,0,3
E11,193,20-Jun,Damian,,,,1,,0,2
E11,194,20-Jun,Damian,,,,1,,0,3
E11,195,20-Jun,Damian,,,,1,,0,4
E11,196,20-Jun,Damian,,,,4,,0,3
E11,197,20-Jun,Damian,,,,1,,0,1
E11,198,20-Jun,Damian,,YES,,1,,0,3
E11,199,20-Jun,Damian,,,YES,3,,0,3
E11,200,20-Jun,Damian,,YES,,5,,0,4
E11,201,20-Jun,Damian,,,,4,,0,3
E12,1,18-Jun,Damian,,,,0,,6,0
E12,2,18-Jun,Damian,,,,0,,6,0
E12,3,18-Jun,Damian,,,,1,,6,1
E12,4,18-Jun,Damian,,,,0,,5,0
E12,5,18-Jun,Damian,,,,0,,2,0
E12,6,18-Jun,Damian,,,,0,,7,0
E12,7,18-Jun,Damian,,,,1,,1,1
E12,8,18-Jun,Damian,,,,0,,1,0
E12,9,18-Jun,Damian,,,,0,,5,0
E12,10,18-Jun,Damian,,,,0,,4,0
E12,11,18-Jun,Damian,,,,0,,1,0
E12,12,18-Jun,Damian,,,,0,,3,0
E12,13,18-Jun,Damian,,,,1,,3,1
E12,14,18-Jun,Damian,,,,0,,2,0
E12,15,18-Jun,Damian,,,,0,,4,0
E12,16,18-Jun,Damian,,,,0,,2,0
E12,17,18-Jun,Damian,,,,0,,5,0
E12,18,18-Jun,Damian,,,,1,,2,1
E12,19,18-Jun,Damian,,,,1,,0,2
E12,20,18-Jun,Damian,,,,0,,5,0
E12,21,18-Jun,Damian,,,,0,,1,0
E12,22,18-Jun,Damian,,,,1,,3,1
E12,23,18-Jun,Damian,,,,0,,3,0
E12,24,18-Jun,Damian,,,,0,,4,0
E12,25,18-Jun,Damian,,,,0,,6,0
E12,26,18-Jun,Damian,,,,0,,5,0
E12,27,18-Jun,Damian,,,,0,,1,0
E12,28,18-Jun,Damian,,,,NA,NA,NA,NA
E12,29,18-Jun,Damian,,,,NA,NA,NA,NA
E12,30,18-Jun,Damian,,,,0,,3,0
E12,31,18-Jun,Damian,,,,0,,5,0
E12,32,18-Jun,Damian,,,,0,,3,0
E12,33,18-Jun,Damian,,,,0,,4,0
E12,34,18-Jun,Damian,,,,0,,2,0
E12,35,18-Jun,Damian,,,,0,,3,0
E12,36,18-Jun,Damian,,,,0,,3,0
E12,37,18-Jun,Damian,,,,0,,2,0
E12,38,18-Jun,Damian,,,,0,,2,0
E12,39,18-Jun,Damian,,,,NA,NA,NA,NA
E12,40,18-Jun,Damian,,,,0,,3,0
E12,41,18-Jun,Damian,,,,1,,2,2
E12,42,18-Jun,Damian,,,,0,,3,0
E12,43,18-Jun,Damian,,,,1,,2,3
E12,44,18-Jun,Damian,,,,1,,2,1
E12,45,18-Jun,Damian,,,,NA,NA,NA,NA
E12,46,18-Jun,Damian,,,,0,,5,0
E12,47,18-Jun,Damian,,,,0,,2,0
E12,48,18-Jun,Damian,,,,0,,5,0
E12,49,18-Jun,Damian,,,,0,,2,0
E12,50,18-Jun,Damian,,,,1,,2,3
E12,51,18-Jun,Damian,,,,0,,3,0
E12,52,18-Jun,Damian,,,,0,,3,0
E12,53,18-Jun,Damian,,,,0,,3,0
E12,54,18-Jun,Damian,,,,1,,2,1
E12,55,18-Jun,Damian,,,,1,,3,1
E12,56,18-Jun,Damian,,,,0,,9,0
E12,57,18-Jun,Damian,,,,0,,1,0
E12,58,18-Jun,Damian,,,,0,,2,0
E12,59,18-Jun,Damian,,,,NA,NA,NA,NA
E12,60,18-Jun,Damian,,,,1,,3,1
E12,61,18-Jun,Damian,,,,1,,7,2
E12,62,18-Jun,Damian,,,,0,,4,0
E12,63,18-Jun,Damian,,,,0,,4,0
E12,64,18-Jun,Damian,,,,1,,0,4
E12,65,18-Jun,Damian,,,,0,,3,0
E12,66,18-Jun,Damian,,,,0,,7,0
E12,67,18-Jun,Damian,,,,0,,7,0
E12,68,18-Jun,Damian,,,,0,,8,0
E12,69,18-Jun,Damian,,,,1,,6,2
E12,70,18-Jun,Damian,,,,0,,2,0
E12,71,18-Jun,Damian,,,,0,,4,0
E12,72,18-Jun,Damian,,,,0,,3,1
E12,73,18-Jun,Damian,,,,0,,3,0
E12,74,18-Jun,Damian,,,,1,,2,1
E12,75,18-Jun,Damian,,,,0,,4,0
E12,76,18-Jun,Damian,,,,0,,4,0
E12,77,18-Jun,Damian,,,,1,,5,1
E12,78,18-Jun,Damian,,,,0,,7,0
E12,79,18-Jun,Damian,,,,0,,2,1
E12,80,18-Jun,Damian,,,,0,,4,0
E12,81,18-Jun,Damian,,,,0,,5,0
E12,82,18-Jun,Damian,,,,0,,4,0
E12,83,18-Jun,Damian,,,,0,,11,0
E12,84,18-Jun,Damian,,,,1,,2,1
E12,85,18-Jun,Damian,,,,0,,6,0
E12,86,18-Jun,Damian,,,,0,,8,0
E12,87,18-Jun,Damian,,,,0,,1,0
E12,88,18-Jun,Damian,,,,0,,4,0
E12,89,18-Jun,Damian,,,,0,,7,0
E12,90,18-Jun,Damian,,,,0,,4,0
E12,91,18-Jun,Damian,,,,0,,6,0
E12,92,18-Jun,Damian,,,,0,,4,0
E12,93,18-Jun,Damian,,,,0,,5,0
E12,94,18-Jun,Damian,,,,0,,4,1
E12,95,18-Jun,Damian,,,,0,,2,0
E12,96,18-Jun,Damian,,,,0,,9,0
E12,97,18-Jun,Damian,,,,0,,6,0
E12,98,18-Jun,Damian,,,,0,,4,0
E12,99,18-Jun,Damian,,,,0,,7,0
E12,100,18-Jun,Damian,,,,0,,6,0
E12,101,18-Jun,Damian,,,,0,,7,0
E12,102,18-Jun,Damian,,,,0,,7,0
E12,103,18-Jun,Damian,,,,1,,2,3
E12,104,18-Jun,Damian,,,,0,,2,0
E12,105,18-Jun,Damian,,,,0,,10,0
E12,106,18-Jun,Damian,,,,0,,2,0
E12,107,18-Jun,Damian,,,,0,,4,0
E12,108,18-Jun,Damian,,,,0,,7,0
E12,109,18-Jun,Damian,,,,0,,6,0
E12,110,18-Jun,Damian,,,,0,,5,0
E12,111,18-Jun,Damian,,,,1,,1,0
E12,112,18-Jun,Damian,,,,0,,3,2
E12,113,18-Jun,Damian,,,,1,,8,0
E12,114,18-Jun,Damian,,,,0,,4,3
E12,115,18-Jun,Damian,,,,0,,0,0
E12,116,18-Jun,Damian,,,,0,,0,0
E12,117,18-Jun,Damian,,,,0,,7,0
E12,118,18-Jun,Damian,,,,0,,7,0
E12,119,18-Jun,Damian,,,,0,,6,0
E12,120,18-Jun,Damian,,,,0,,4,0
E12,121,18-Jun,Damian,,,,0,,9,0
E12,122,18-Jun,Damian,,,,0,,4,0
E12,123,18-Jun,Damian,,,,0,,10,0
E12,124,18-Jun,Damian,,,,0,,4,0
E12,125,18-Jun,Damian,,,,0,,4,0
E12,126,18-Jun,Damian,,,,0,,5,0
E12,127,18-Jun,Damian,,,,0,,4,0
E12,128,18-Jun,Damian,,,,0,,8,0
E12,129,18-Jun,Damian,,,,0,,5,0
E12,130,18-Jun,Damian,,,,0,,2,0
E12,131,18-Jun,Damian,,,,0,,5,1
E12,132,18-Jun,Damian,,,,0,,3,0
E12,133,18-Jun,Damian,,,,0,,7,0
E12,134,18-Jun,Damian,,,,0,,8,0
E12,135,18-Jun,Damian,,,,0,,4,0
E12,136,18-Jun,Damian,,,,0,,4,0
E12,137,18-Jun,Damian,,,,0,,3,0
E12,138,18-Jun,Damian,,,,0,,5,0
E12,139,18-Jun,Damian,,,,0,,2,0
E12,140,18-Jun,Damian,,,,0,,7,0
E12,141,18-Jun,Damian,,,,0,,5,0
E12,142,18-Jun,Damian,,,,1,,3,1
E12,143,18-Jun,Damian,,,,0,,8,0
E12,144,18-Jun,Damian,,,,0,,2,0
E12,145,18-Jun,Damian,,,,0,,7,0
E12,146,18-Jun,Damian,,,,0,,3,0
E12,147,18-Jun,Damian,,,,0,,3,0
E12,148,18-Jun,Damian,,,,1,,3,1
E12,149,18-Jun,Damian,,,,0,,5,0
E12,150,18-Jun,Damian,,,,1,,4,1
E12,151,18-Jun,Damian,,,,0,,8,0
E12,152,18-Jun,Damian,,,,0,,5,0
E12,153,18-Jun,Damian,,,,0,,0,0
E12,154,18-Jun,Damian,,,,0,,3,0
E12,155,18-Jun,Damian,,,,1,,5,1
E12,156,18-Jun,Damian,,,,0,,4,0
E12,157,18-Jun,Damian,,,,1,,4,1
E12,158,18-Jun,Damian,,,,0,,5,0
E12,159,18-Jun,Damian,,,,0,,3,0
E12,160,18-Jun,Damian,,,,0,,5,0
E12,161,18-Jun,Damian,,,,0,,1,0
E12,162,18-Jun,Damian,,,,0,,5,0
E12,163,18-Jun,Damian,,,,0,,6,0
E12,164,18-Jun,Damian,,,,0,,5,0
E12,165,18-Jun,Damian,,,,0,,6,0
E12,166,18-Jun,Damian,,,,0,,2,0
E12,167,18-Jun,Damian,,,,0,,2,0
E12,168,18-Jun,Damian,,,,0,,6,0
E12,169,18-Jun,Damian,,,,0,,2,0
E12,170,18-Jun,Damian,,,,0,,5,0
E12,171,18-Jun,Damian,,,,0,,3,0
E12,172,18-Jun,Damian,,,,0,,5,0
E12,173,18-Jun,Damian,,,,0,,3,0
E12,174,18-Jun,Damian,,,,1,,3,1
E12,175,18-Jun,Damian,,,,0,,8,0
E12,176,18-Jun,Damian,,,,0,,2,0
E12,177,18-Jun,Damian,,,,0,,2,0
E12,178,18-Jun,Damian,,,,0,,1,0
E12,179,18-Jun,Damian,,,,0,,1,0
E12,180,18-Jun,Damian,,,,0,,5,0
E12,181,18-Jun,Damian,,,,0,,7,0
E12,182,18-Jun,Damian,,,,0,,3,0
E12,183,18-Jun,Damian,,,,0,,6,0
E12,184,18-Jun,Damian,,,,0,,4,0
E12,185,18-Jun,Damian,,,,0,,8,0
E12,186,18-Jun,Damian,,,,0,,3,0
E12,187,18-Jun,Damian,,,,0,,3,0
E12,188,18-Jun,Damian,,,,0,,2,0
E12,189,18-Jun,Damian,,,,0,,3,0
E12,190,18-Jun,Damian,,,,0,,2,0
E12,191,18-Jun,Damian,,,,0,,3,0
E12,192,18-Jun,Damian,,,,0,,6,0
E12,193,18-Jun,Damian,,,,0,,4,0
E12,194,18-Jun,Damian,,,,0,,4,0
E12,195,18-Jun,Damian,,,,0,,2,0
E12,196,18-Jun,Damian,,,,0,,1,0
E12,197,18-Jun,Damian,,,,0,,4,0
E12,198,18-Jun,Damian,,,,0,,1,0
E12,199,18-Jun,Damian,,,,0,,6,0
E12,200,18-Jun,Damian,,,,0,,5,0
E12,201,18-Jun,Damian,,,,0,,3,0
E12,202,18-Jun,Damian,,,,0,,3,0
E1,1,01-Jul,Darcey,,,,0,,3,0
E1,2,01-Jul,Darcey,,,,0,,7,0
E1,3,01-Jul,Darcey,,,,0,,2,0
E1,4,01-Jul,Darcey,,,,0,,4,0
E1,5,01-Jul,Darcey,,,,0,,4,0
E1,6,01-Jul,Darcey,,,,0,,2,0
E1,7,01-Jul,Darcey,,,,0,,5,0
E1,8,01-Jul,Darcey,,,,0,,2,0
E1,9,01-Jul,Darcey,,,,0,,3,0
E1,10,01-Jul,Darcey,,,,0,,4,0
E1,11,01-Jul,Darcey,,,,1,,5,0
E1,12,01-Jul,Darcey,,,,0,,3,0
E1,13,01-Jul,Darcey,,,,1,,3,0
E1,14,01-Jul,Darcey,,,,0,,4,0
E1,15,01-Jul,Darcey,,,,0,,4,0
E1,16,01-Jul,Darcey,,,,0,,3,0
E1,17,01-Jul,Darcey,,,,0,,5,0
E1,18,01-Jul,Darcey,,,,0,,3,0
E1,19,01-Jul,Darcey,,,,0,,8,0
E1,20,01-Jul,Darcey,,,,0,,2,0
E1,21,01-Jul,Darcey,,,,0,,3,0
E1,22,01-Jul,Darcey,,,,0,,7,0
E1,23,01-Jul,Darcey,,,,1,,5,0
E1,24,01-Jul,Darcey,,,,0,,8,0
E1,25,01-Jul,Darcey,,,,0,,7,0
E1,26,01-Jul,Darcey,,,,0,,5,0
E1,27,01-Jul,Darcey,,,,0,,2,0
E1,28,01-Jul,Darcey,,,,0,,4,0
E1,29,01-Jul,Darcey,,,,0,,4,0
E1,30,01-Jul,Darcey,,,,0,,3,0
E1,31,01-Jul,Darcey,,,,0,,5,0
E1,32,01-Jul,Darcey,,,,0,,4,0
E1,33,01-Jul,Darcey,,,,1,,4,0
E1,34,01-Jul,Darcey,,,,0,,3,0
E1,35,01-Jul,Darcey,,,,0,,7,0
E1,36,01-Jul,Darcey,,,,0,,3,0
E1,37,01-Jul,Darcey,,,,0,,2,0
E1,38,01-Jul,Darcey,,,,0,,3,0
E1,39,01-Jul,Darcey,,,,0,,2,0
E1,40,01-Jul,Darcey,,,,0,,5,0
E1,41,01-Jul,Darcey,,,,0,,6,0
E1,42,01-Jul,Darcey,,,,0,,5,0
E1,43,01-Jul,Darcey,,,,0,,6,0
E1,44,01-Jul,Darcey,,,,NA,NA,NA,NA
E1,45,01-Jul,Darcey,,,,0,,5,0
E1,46,01-Jul,Darcey,,,,0,,3,0
E1,47,01-Jul,Darcey,,,,0,,9,0
E1,48,01-Jul,Darcey,,,,0,,5,0
E1,49,01-Jul,Darcey,,,,0,,3,0
E1,50,01-Jul,Darcey,,,,1,,2,0
E1,51,01-Jul,Darcey,,,,0,,4,0
E1,52,01-Jul,Darcey,,,,0,,4,0
E1,53,01-Jul,Darcey,,,,0,,5,0
E1,54,01-Jul,Darcey,,,,2,,0,1
E1,55,01-Jul,Darcey,,,,0,,6,0
E1,56,01-Jul,Darcey,,,,0,,7,0
E1,57,01-Jul,Darcey,,,,0,,4,0
E1,58,01-Jul,Darcey,,,,0,,8,0
E1,59,01-Jul,Darcey,,,,0,,4,0
E1,60,01-Jul,Darcey,,,,1,,3,0
E1,61,01-Jul,Darcey,,,,0,,9,1
E1,62,01-Jul,Darcey,,,,0,,5,0
E1,63,01-Jul,Darcey,,,,NA,NA,NA,NA
E1,64,01-Jul,Darcey,,,,1,,5,0
E1,65,01-Jul,Darcey,,,,0,,3,0
E1,66,01-Jul,Darcey,,,,0,,4,0
E1,67,01-Jul,Darcey,,,,0,,4,0
E1,68,01-Jul,Darcey,,,,2,,3,0
E1,69,01-Jul,Darcey,,,,0,,5,0
E1,70,01-Jul,Darcey,,,,0,,5,0
E1,71,01-Jul,Darcey,,,,1,,7,0
E1,72,01-Jul,Darcey,,,,0,,3,0
E1,73,01-Jul,Darcey,,,,0,,3,0
E1,74,01-Jul,Darcey,,,,0,,3,0
E1,75,01-Jul,Darcey,,,,0,,8,0
E1,76,01-Jul,Darcey,,,,0,,6,0
E1,77,01-Jul,Darcey,,,,0,,6,0
E1,78,01-Jul,Darcey,,,,0,,8,0
E1,79,01-Jul,Darcey,,,,0,,2,0
E1,80,01-Jul,Darcey,,,,0,,6,0
E1,81,01-Jul,Darcey,,,,1,,3,0
E1,82,01-Jul,Darcey,,,,0,,5,0
E1,83,01-Jul,Darcey,,,,1,,7,0
E1,84,01-Jul,Darcey,,,,0,,4,0
E1,85,01-Jul,Darcey,,,,0,,4,0
E1,86,01-Jul,Darcey,,,,0,,7,0
E1,87,01-Jul,Darcey,,,,1,,2,0
E1,88,01-Jul,Darcey,,,,0,,5,0
E1,89,01-Jul,Darcey,,,,0,,6,0
E1,90,01-Jul,Darcey,,,,0,,6,0
E1,91,01-Jul,Darcey,,,,0,,6,0
E1,92,01-Jul,Darcey,,,,0,,3,0
E1,93,01-Jul,Darcey,,,,0,,4,0
E1,94,01-Jul,Darcey,,,,0,,5,0
E1,95,01-Jul,Darcey,,,,0,,4,0
E1,96,01-Jul,Darcey,,,,1,,4,0
E1,97,01-Jul,Darcey,,,,1,,2,0
E1,98,01-Jul,Darcey,,,,0,,3,0
E1,99,01-Jul,Darcey,,,,0,,6,0
E1,100,01-Jul,Darcey,,,,0,,5,0
E1,101,01-Jul,Darcey,,,,1,,11,0
E1,102,01-Jul,Darcey,,,YES,1,,4,0
E1,103,01-Jul,Darcey,,,YES,1,,10,0
E1,104,01-Jul,Darcey,,,YES,1,,5,0
E1,105,01-Jul,Darcey,,,,0,,4,0
E1,106,01-Jul,Darcey,,,,0,,2,0
E1,107,01-Jul,Darcey,,,,0,,7,0
E1,108,01-Jul,Darcey,,,,0,,3,0
E1,109,01-Jul,Darcey,,,,0,,3,0
E1,110,01-Jul,Darcey,,,,0,,2,0
E1,111,01-Jul,Darcey,,,,0,,6,0
E1,112,01-Jul,Darcey,,,,0,,6,0
E1,113,01-Jul,Darcey,,,,2,,6,0
E1,114,01-Jul,Darcey,,,,NA,NA,NA,NA
E1,115,01-Jul,Darcey,,,,1,,3,0
E1,116,01-Jul,Darcey,,,,0,,5,0
E1,117,01-Jul,Darcey,,,,0,,4,0
E1,118,01-Jul,Darcey,,,,0,,5,0
E1,119,01-Jul,Darcey,,,,0,,6,0
E1,120,01-Jul,Darcey,,,,0,,3,0
E1,121,01-Jul,Darcey,,,,0,,2,0
E1,122,01-Jul,Darcey,,,,0,,3,0
E1,123,01-Jul,Darcey,,,,1,,10,0
E1,124,01-Jul,Darcey,,,,0,,5,0
E1,125,01-Jul,Darcey,,,,0,,7,0
E1,126,01-Jul,Darcey,,,,0,,8,0
E1,127,01-Jul,Darcey,,,,0,,5,0
E1,128,01-Jul,Darcey,,,,1,,5,0
E1,129,01-Jul,Darcey,,,,0,,1,0
E1,130,01-Jul,Darcey,,,,0,,6,0
E1,131,01-Jul,Darcey,,,,0,,3,0
E1,132,01-Jul,Darcey,,,,0,,3,0
E1,133,01-Jul,Darcey,,,,1,,2,0
E1,134,01-Jul,Darcey,,,,0,,9,0
E1,135,01-Jul,Darcey,,,,0,,4,0
E1,136,01-Jul,Darcey,,,,0,,7,0
E1,137,01-Jul,Darcey,,,,0,,3,0
E1,138,01-Jul,Darcey,,,,0,,6,0
E1,139,01-Jul,Darcey,,,,0,,3,0
E1,140,01-Jul,Darcey,,,,0,,7,0
E1,141,01-Jul,Darcey,,,,2,,3,0
E1,142,01-Jul,Darcey,,,,0,,2,0
E1,143,01-Jul,Darcey,,,,1,,3,0
E1,144,01-Jul,Darcey,,,,0,,3,0
E1,145,01-Jul,Darcey,,,,0,,3,0
E1,146,01-Jul,Darcey,,,,0,,2,0
E1,147,01-Jul,Darcey,,,,1,,3,0
E1,148,01-Jul,Darcey,,,,0,,5,0
E1,149,01-Jul,Darcey,,,,0,,2,0
E1,150,01-Jul,Darcey,,,,0,,4,0
E1,151,01-Jul,Darcey,,,,3,,3,0
E1,152,01-Jul,Darcey,,,,1,,3,0
E1,153,01-Jul,Darcey,,,,0,,7,0
E1,154,01-Jul,Darcey,,,,0,,4,0
E1,155,01-Jul,Darcey,,,,0,,4,0
E1,156,01-Jul,Darcey,,,,NA,NA,NA,NA
E1,157,01-Jul,Darcey,,,,0,,3,0
E1,158,01-Jul,Darcey,,,,0,,1,0
E1,159,01-Jul,Darcey,,,,0,,5,0
E1,160,01-Jul,Darcey,,,,0,,5,0
E1,161,01-Jul,Darcey,,,,0,,2,0
E1,162,01-Jul,Darcey,,,,0,,4,0
E1,163,01-Jul,Darcey,,,,0,,7,0
E1,164,01-Jul,Darcey,,,,0,,3,0
E1,165,01-Jul,Darcey,,,,0,,3,0
E1,166,01-Jul,Darcey,,,,0,,8,0
E1,167,01-Jul,Darcey,,,,0,,2,0
E1,168,01-Jul,Darcey,,,,1,,6,0
E1,169,01-Jul,Darcey,,,,0,,9,0
E1,170,01-Jul,Darcey,,,,0,,5,0
E1,171,01-Jul,Darcey,,,,0,,2,0
E1,172,01-Jul,Darcey,,,,0,,6,0
E1,173,01-Jul,Darcey,,,,0,,8,0
E1,174,01-Jul,Darcey,,,,0,,6,0
E1,175,01-Jul,Darcey,,,,0,,4,0
E1,176,01-Jul,Darcey,,,,0,,3,0
E1,177,01-Jul,Darcey,,,,0,,5,0
E1,178,01-Jul,Darcey,,,,1,,5,0
E1,179,01-Jul,Darcey,,,,0,,5,0
E1,180,01-Jul,Darcey,,,,1,,6,0
E1,181,01-Jul,Darcey,,,,1,,2,0
E1,182,01-Jul,Darcey,,,,0,,4,0
E1,183,01-Jul,Darcey,,,,1,,3,0
E1,184,01-Jul,Darcey,,,,0,,3,0
E1,185,01-Jul,Darcey,,,,2,,3,0
E1,186,01-Jul,Darcey,,,,0,,3,0
E1,187,01-Jul,Darcey,,,,0,,4,0
E1,188,01-Jul,Darcey,,,,0,,4,0
E1,189,01-Jul,Darcey,,,,1,,3,0
E1,190,01-Jul,Darcey,,,,0,,5,0
E1,191,01-Jul,Darcey,,,,0,,6,0
E1,192,01-Jul,Darcey,,,,0,,5,0
E1,193,01-Jul,Darcey,,,,0,,2,0
E1,194,01-Jul,Darcey,,,,0,,5,0
E1,195,01-Jul,Darcey,,,,0,,3,0
E1,196,01-Jul,Darcey,,,,0,,4,0
E1,197,01-Jul,Darcey,,,,0,,1,0
E1,198,01-Jul,Darcey,,,,0,,6,0
E1,199,01-Jul,Darcey,,,,0,,6,0
E1,200,01-Jul,Darcey,,,,0,,4,0
E2,1,01-Jul,Darcey,,,,5,,0,5
E2,2,01-Jul,Darcey,,,,5,,0,3
E2,3,01-Jul,Darcey,,,YES,5,,0,6
E2,4,01-Jul,Darcey,,,,5,,0,3
E2,5,01-Jul,Darcey,,,,5,,0,5
E2,6,01-Jul,Darcey,,,YES,5,,0,4
E2,7,01-Jul,Darcey,,,,5,,0,2
E2,8,01-Jul,Darcey,,YES,YES,5,,0,3
E2,9,01-Jul,Darcey,YES,YES,YES,5,,0,4
E2,10,01-Jul,Darcey,,,,5,,0,6
E2,11,01-Jul,Darcey,YES,,YES,5,,0,3
E2,12,01-Jul,Darcey,,,,5,,0,2
E2,13,01-Jul,Darcey,,,,5,,0,4
E2,14,01-Jul,Darcey,NA,NA,NA,NA,NA,NA,NA
E2,15,01-Jul,Darcey,,,,5,,0,0
E2,16,01-Jul,Darcey,,,YES,5,,0,3
E2,17,01-Jul,Darcey,YES,,YES,5,,0,6
E2,18,01-Jul,Darcey,,,,5,,0,2
E2,19,01-Jul,Darcey,YES,,YES,5,,0,7
E2,20,01-Jul,Darcey,,,,5,,0,3
E2,21,01-Jul,Darcey,,,,5,,0,2
E2,22,01-Jul,Darcey,YES,,,5,,0,3
E2,23,01-Jul,Darcey,YES,,,5,,0,9
E2,24,01-Jul,Darcey,,,,5,,0,3
E2,25,01-Jul,Darcey,YES,,,5,,0,3
E2,26,01-Jul,Darcey,YES,,YES,5,,0,3
E2,27,01-Jul,Darcey,,,,5,,0,3
E2,28,01-Jul,Darcey,,,,5,,0,3
E2,29,01-Jul,Darcey,YES,,,5,,0,8
E2,30,01-Jul,Darcey,,,,5,,0,4
E2,31,01-Jul,Darcey,,,,5,,0,4
E2,32,01-Jul,Darcey,YES,YES,YES,5,,0,5
E2,33,01-Jul,Darcey,YES,YES,YES,5,,0,7
E2,34,01-Jul,Darcey,YES,,YES,5,,0,6
E2,35,01-Jul,Darcey,YES,YES,YES,5,,0,6
E2,36,01-Jul,Darcey,YES,,,5,,0,3
E2,37,01-Jul,Darcey,,,,5,,0,2
E2,38,01-Jul,Darcey,,,,5,,0,5
E2,39,01-Jul,Darcey,YES,,YES,5,,0,6
E2,40,01-Jul,Darcey,,,,5,,0,1
E2,41,01-Jul,Darcey,,,YES,5,,0,2
E2,42,01-Jul,Darcey,,,,5,,0,1
E2,43,01-Jul,Darcey,,,YES,5,,0,3
E2,44,01-Jul,Darcey,YES,YES,YES,5,,0,4
E2,45,01-Jul,Darcey,YES,YES,YES,5,,0,5
E2,46,01-Jul,Darcey,,,,5,,0,3
E2,47,01-Jul,Darcey,YES,,,5,,0,6
