block ,individual,date,surveyor,stem_length,bud_length,flower_length,fruit_length,note,stem_switch
E11,174,20/6/2018,Jamie,75,,,,,
E11,175,20/6/2018,Jamie,74,,,,,
E11,176,20/6/2018,Jamie,75,,,,,
E11,177,20/6/2018,Jamie,95,99,,,,
E11,178,20/6/2018,Jamie,51,,,,,
E11,179,20/6/2018,Jamie,56,,,,,
E11,180,20/6/2018,Jamie,58,,,,,
E11,181,20/6/2018,Jamie,78,,,,,
E11,182,20/6/2018,Jamie,70,73,,,,
E11,183,20/6/2018,Jamie,56,57,,,,
E11,184,20/6/2018,Jamie,53,,,,,
E11,185,20/6/2018,Jamie,78,,,,,
E11,186,20/6/2018,Jamie,57,,,,,
E11,187,20/6/2018,Jamie,58,,,,,
E11,188,20/6/2018,Jamie,51,,,,,
E11,189,20/6/2018,Jamie,53,,,,,
E11,190,20/6/2018,Jamie,76,,,,,
E11,191,20/6/2018,Jamie,62,,,,,
E11,192,20/6/2018,Jamie,66,,,,,
E11,193,20/6/2018,Jamie,66,69,,,,
E11,194,20/6/2018,Jamie,37,,,,,
E11,195,20/6/2018,Jamie,62,,,,,
E11,196,20/6/2018,Jamie,61,,,,,
E11,197,20/6/2018,Jamie,58,59,,,,
E11,198,20/6/2018,Jamie,67,76,,,,
E11,199,20/6/2018,Jamie,80,,,,,
E11,200,20/6/2018,Jamie,96,,,,,
E11,201,20/6/2018,Jamie,41,,,,,
E8,1,20/6/2018,Claire,95,97,,,,
E8,2,20/6/2018,Claire,76,,,,,
E8,3,20/6/2018,Claire,74.5,77,,,,
E8,4,20/6/2018,Claire,77,80,,,,
E8,5,20/6/2018,Claire,87,88,,,,
E8,6,20/6/2018,Claire,72,78,,,,
E8,7,20/6/2018,Claire,79,80.5,,,,
E8,8,20/6/2018,Claire,108,112,,,,
E8,9,20/6/2018,Claire,44,,,,,
E8,10,20/6/2018,Claire,81.5,84,,,,
E8,11,20/6/2018,Claire,97,,,,,
E8,12,20/6/2018,Claire,88,90,,,,
E8,13,20/6/2018,Claire,69,98.5,,,,
E8,14,20/6/2018,Claire,103,107,,,,
E8,15,20/6/2018,Claire,40,,,,,
E8,16,20/6/2018,Claire,77,79.5,,,,
E8,17,20/6/2018,Claire,69,,,,,
E8,18,20/6/2018,Claire,45,,,,,
E8,19,20/6/2018,Claire,65,,,,,
E8,20,20/6/2018,Claire,87,,,,,
E8,21,20/6/2018,Claire,98,108,,,,
E8,22,20/6/2018,Claire,66,68,,,,
E8,23,20/6/2018,Claire,72,75,,,,
E8,24,20/6/2018,Claire,76,79,,,,
E8,25,20/6/2018,Claire,94,102,,,,
E8,26,20/6/2018,Claire,90,91.5,,,,
E8,27,20/6/2018,Claire,34,,,,,
E8,28,20/6/2018,Claire,91,,,,,
E8,29,20/6/2018,Claire,78,80.5,,,,
E8,30,20/6/2018,Claire,57,,,,,
E8,31,20/6/2018,Claire,48,50,,,,
E8,32,20/6/2018,Claire,63,65,,,,
E8,33,20/6/2018,Claire,52,,,,,
E8,34,20/6/2018,Claire,68,70,,,,
E8,35,20/6/2018,Claire,55,,,,,
E8,36,20/6/2018,Claire,68,71,,,,
E8,37,20/6/2018,Claire,54,,,,,
E8,38,20/6/2018,Claire,42,,,,,
E8,39,20/6/2018,Claire,67,70,,,,
E8,40,20/6/2018,Claire,59,63,,,,
E8,41,20/6/2018,Claire,73,,,,,
E8,42,20/6/2018,Claire,78,,,,,
E8,43,20/6/2018,Claire,83,90,,,,
E8,44,20/6/2018,Claire,57,,,,,
E8,45,20/6/2018,Claire,85,,,,,
E8,46,20/6/2018,Claire,53,,,,,
E8,47,20/6/2018,Claire,49,49.5,,,,
E8,48,20/6/2018,Claire,45,46.5,,,,
E8,49,20/6/2018,Claire,54,,,,,
E8,50,20/6/2018,Claire,65.5,67,,,,
E8,51,20/6/2018,Claire,55,65,,,,
E8,52,20/6/2018,Claire,50,52,,,,
E8,53,20/6/2018,Claire,50.5,,,,,
E8,54,20/6/2018,Claire,75,79,,,,
E8,55,20/6/2018,Claire,51,,,,,
E8,56,20/6/2018,Claire,67.5,,,,,
E8,57,20/6/2018,Claire,74,78,,,,
E8,58,20/6/2018,Claire,56,,,,,
E8,59,20/6/2018,Claire,87,91.5,,,,
E8,60,20/6/2018,Claire,52,52.5,,,,
E8,61,20/6/2018,Claire,54,64,,,,
E8,62,20/6/2018,Claire,68,,,,,
E8,63,20/6/2018,Claire,59,,,,,
E8,64,20/6/2018,Claire,45,47,,,,
E8,65,20/6/2018,Claire,67,68.5,,,,
E8,66,20/6/2018,Claire,65,,,,,
E8,67,20/6/2018,Claire,61,62.5,,,,
E8,68,20/6/2018,Claire,78,81.5,,,,
E8,69,20/6/2018,Claire,74,76,,,,
E8,70,20/6/2018,Claire,73,75.5,,,,
E8,71,20/6/2018,Claire,88,91.5,,,,
E8,72,20/6/2018,Claire,89,,,,,
E8,73,20/6/2018,Claire,51,,,,,
E8,74,20/6/2018,Claire,61,,,,,
E8,75,20/6/2018,Claire,55,,,,,
E8,76,20/6/2018,Claire,79,,,,,
E8,77,20/6/2018,Claire,78,83.5,,,,
E8,78,20/6/2018,Claire,29,,,,,
E8,79,20/6/2018,Claire,87,92.5,,,,
E8,80,20/6/2018,Claire,73,74,,,,
E8,81,20/6/2018,Claire,64,74,,,,
E8,82,20/6/2018,Claire,72,74,,,,
E8,83,20/6/2018,Claire,73,74.5,,,,
E8,84,20/6/2018,Claire,63,,,,,
E8,85,20/6/2018,Claire,68,,,,,
E8,86,20/6/2018,Claire,81,86.5,,,,
E8,87,20/6/2018,Claire,85,85.5,,,,
E8,88,20/6/2018,Claire,70,,,,,
E8,89,20/6/2018,Claire,74,74.5,,,,
E8,90,20/6/2018,Claire,70,80,,,,
E8,91,20/6/2018,Claire,missing,,,,,
E8,92,20/6/2018,Claire,101,105.5,,,,
E8,93,20/6/2018,Claire,96,104,,,,
E8,94,20/6/2018,Claire,66,67,,,,
E8,95,20/6/2018,Claire,72,73.5,,,,
E8,96,20/6/2018,Claire,33,,,,,
E8,97,20/6/2018,Claire,67.5,,,,,
E8,98,20/6/2018,Claire,42,,,,,
E8,99,20/6/2018,Claire,88,,,,,
E8,100,20/6/2018,Claire,83,,,,,
E8,101,20/6/2018,Claire,82,83,,,,
E8,102,20/6/2018,Claire,82,82.5,,,,
E8,103,20/6/2018,Claire,48,,,,,
E8,104,20/6/2018,Claire,75.5,77,,,,
E8,105,20/6/2018,Claire,79,80,,,,
E8,106,20/6/2018,Claire,11.5,,,,,
E8,107,20/6/2018,Claire,77,,,,,
E8,108,20/6/2018,Claire,6,,,,,
E8,109,20/6/2018,Claire,18,,,,,
E8,110,20/6/2018,Claire,71,,,,,
E8,111,20/6/2018,Claire,10,,,,,
E8,112,20/6/2018,Claire,81,87,,,,
E8,113,20/6/2018,Claire,78,80,,,,
E8,114,20/6/2018,Claire,35.5,,,,,
E8,115,20/6/2018,Claire,79,82,,,,
E8,116,20/6/2018,Claire,29,,,,,
E8,117,20/6/2018,Claire,76.5,,,,,
E8,118,20/6/2018,Claire,9,,,,,
E8,119,20/6/2018,Claire,26,,,,,
E8,120,20/6/2018,Claire,101,107.5,,,,
E8,121,20/6/2018,Claire,12,,,,,
E8,122,20/6/2018,Claire,90,,,,,
E8,123,20/6/2018,Claire,35,37,,,,
E8,124,20/6/2018,Claire,9,,,,,
E8,125,20/6/2018,Claire,42,,,,,
E8,126,20/6/2018,Claire,missing,,,,,
E8,127,20/6/2018,Claire,missing,,,,,
E8,128,20/6/2018,Claire,10,,,,,
E8,129,20/6/2018,Claire,13,,,,,
E8,130,20/6/2018,Claire,missing,,,,,
E8,131,20/6/2018,Claire,14,,,,,
E8,132,20/6/2018,Claire,32,,,,,
E8,133,20/6/2018,Claire,63,,,,,
E8,134,20/6/2018,Claire,14,,,,,
E8,135,20/6/2018,Claire,78.5,80,,,,
E8,136,20/6/2018,Claire,57,,,,,
E8,137,20/6/2018,Claire,82,88,,,,
E8,138,20/6/2018,Claire,75,,,,,
E8,139,20/6/2018,Claire,52,,,,,
E8,140,20/6/2018,Claire,84.5,88,,,,
E8,141,20/6/2018,Claire,53,56,,,,
E8,142,20/6/2018,Claire,74,,,,,
E8,143,20/6/2018,Claire,58,,,,,
E8,144,20/6/2018,Claire,65,68,,,,
E8,145,20/6/2018,Claire,80,81,,,,
E8,146,20/6/2018,Claire,33,,,,,
E8,147,20/6/2018,Claire,66.5,67.5,,,,
E8,148,20/6/2018,Claire,9,,,,,
E8,149,20/6/2018,Claire,29.5,,,,,
E8,150,20/6/2018,Claire,52,,,,,
E8,151,20/6/2018,Claire,62,,,,,
E8,152,20/6/2018,Claire,28,,,,,
E8,153,20/6/2018,Claire,65,,,,,
E8,154,20/6/2018,Claire,42,,,,,
E8,155,20/6/2018,Claire,41.5,,,,,
E8,156,20/6/2018,Claire,61,63,,,,
E8,157,20/6/2018,Claire,8,,,,,
E8,158,20/6/2018,Claire,62,,,,,
E8,159,20/6/2018,Claire,51,,,,,
E8,160,20/6/2018,Claire,58,61.5,,,,
E8,161,20/6/2018,Claire,69,73,,,,
E8,162,20/6/2018,Claire,76.5,78,,,,
E8,163,20/6/2018,Claire,85,89.5,,,,
E8,164,20/6/2018,Claire,62,63.5,,,,
E8,165,20/6/2018,Claire,54,,,,,
E8,166,20/6/2018,Claire,49,,,,,
E8,167,20/6/2018,Claire,63.5,65,,,,
E8,168,20/6/2018,Claire,73,74,,,,
E8,169,20/6/2018,Claire,60,,,,,
E8,170,20/6/2018,Claire,64.5,,,,,
E8,171,20/6/2018,Claire,48,,,,,
E8,172,20/6/2018,Claire,72,73,,,,
E8,173,20/6/2018,Claire,47,,,,,
E8,174,20/6/2018,Claire,42,43,,,,
E8,175,20/6/2018,Claire,54,,,,,
E8,176,20/6/2018,Claire,72,,,,,
E8,177,20/6/2018,Claire,76,,,,,
E8,178,20/6/2018,Claire,82.5,,,,,
E8,179,20/6/2018,Claire,46.5,47.5,,,,
E8,180,20/6/2018,Claire,89,,,,,
E8,181,20/6/2018,Claire,87,90.5,,,,
E8,182,20/6/2018,Claire,82.5,85,83,,,
E8,183,20/6/2018,Claire,57,,,,,
E8,184,20/6/2018,Claire,41,,,,,
E8,185,20/6/2018,Claire,90,,,,,
E8,186,20/6/2018,Claire,53,,,,,
E8,187,20/6/2018,Claire,93,94,,,,
E8,188,20/6/2018,Claire,44,,,,,
E8,189,20/6/2018,Claire,65,,,,,
E8,190,20/6/2018,Claire,82.5,,,,,
E8,191,20/6/2018,Claire,78,,,,,
E8,192,20/6/2018,Claire,84.5,86,,,,
E8,193,20/6/2018,Claire,47.5,,,,,
E8,194,20/6/2018,Claire,54,,,,,
E8,195,20/6/2018,Claire,51,,,,,
E8,196,20/6/2018,Claire,82,84,,,,
E8,197,20/6/2018,Claire,53.5,,,,,
E8,198,20/6/2018,Claire,80,,,,,
E8,199,20/6/2018,Claire,88,89.5,,,,
E8,200,20/6/2018,Claire,76,,,,,
E7,1,20/6/2018,Rob,30,,,,,
E7,2,20/6/2018,Rob,70,73,,,,
E7,3,20/6/2018,Rob,56,,,,,
E7,4,20/6/2018,Rob,31,,,,,
E7,5,20/6/2018,Rob,65.5,68,,,,
E7,6,20/6/2018,Rob,54,,,,,
E7,7,20/6/2018,Rob,54,54.5,,,,
E7,8,20/6/2018,Rob,43,,,,,
E7,9,20/6/2018,Rob,53.5,,,,,
E7,10,20/6/2018,Rob,34,,,,,
E7,11,20/6/2018,Rob,31,,,,,
E7,12,20/6/2018,Rob,68,69,,,,
E7,13,20/6/2018,Rob,54,,,,,
E7,14,20/6/2018,Rob,50,50.5,,,,
E7,15,20/6/2018,Rob,49,49.5,,,,
E7,16,20/6/2018,Rob,38.5,,,,,
E7,17,20/6/2018,Rob,57,57.5,,,,
E7,18,20/6/2018,Rob,39.5,,,,,
E7,19,20/6/2018,Rob,40,,,,,
E7,20,20/6/2018,Rob,32.5,,,,,
E7,21,20/6/2018,Rob,67.5,70,,,,
E7,22,20/6/2018,Rob,47,,,,,
E7,23,20/6/2018,Rob,51,,,,,
E7,24,20/6/2018,Rob,69,69.5,,,,
E7,25,20/6/2018,Rob,67,,,,,
E7,26,20/6/2018,Rob,46,,,,,
E7,27,20/6/2018,Rob,56.5,,,,,
E7,28,20/6/2018,Rob,62,63.5,,,,
E7,29,20/6/2018,Rob,43,,,,,
E7,30,20/6/2018,Rob,48.5,,,,,
E7,31,20/6/2018,Rob,49.5,,,,,
E7,32,20/6/2018,Rob,50,,,,,
E7,33,20/6/2018,Rob,55.5,,,,,
E7,34,20/6/2018,Rob,51,52.5,,,,
E7,35,20/6/2018,Rob,65,,,,,
E7,36,20/6/2018,Rob,39,,,,,
E7,37,20/6/2018,Rob,28.5,,,,,
E7,38,20/6/2018,Rob,64,65,,,,
E7,39,20/6/2018,Rob,63.5,64,,,,
E7,40,20/6/2018,Rob,61.5,,,,,
E7,41,20/6/2018,Rob,19,,,,,
E7,42,20/6/2018,Rob,33.5,,,,,
E7,43,20/6/2018,Rob,77,83,,,,
E7,44,20/6/2018,Rob,76,,,,,
E7,45,20/6/2018,Rob,70,,,,,
E7,46,20/6/2018,Rob,26.5,,,,,
E7,47,20/6/2018,Rob,37,,,,,
E7,48,20/6/2018,Rob,63,,,,,
E7,49,20/6/2018,Rob,43,,,,,
E7,50,20/6/2018,Rob,62,65,,,,
E7,51,20/6/2018,Rob,48,,,,,
E7,52,20/6/2018,Rob,59,,,,,
E7,53,20/6/2018,Rob,52,,,,,
E7,54,20/6/2018,Rob,50,,,,,
E7,55,20/6/2018,Rob,46,,,,,
E7,56,20/6/2018,Rob,38,,,,,
E7,57,20/6/2018,Rob,57.5,,,,,
E7,58,20/6/2018,Rob,19,,,,,
E7,59,20/6/2018,Rob,54,,,,,
E7,60,20/6/2018,Rob,71,,,,,
E7,61,20/6/2018,Rob,51,,,,,
E7,62,20/6/2018,Rob,80,81,,,,
E7,63,20/6/2018,Rob,30,,,,,
E7,64,20/6/2018,Rob,40.5,,,,,
E7,65,20/6/2018,Rob,31,32,,,,
E7,66,20/6/2018,Rob,47,,,,,
E7,67,20/6/2018,Rob,15,,,,,
E7,68,20/6/2018,Rob,25.5,,,,,
E7,69,20/6/2018,Rob,48,,,,,
E7,70,20/6/2018,Rob,82,,,,,
E7,71,20/6/2018,Rob,45,,,,,
E7,72,20/6/2018,Rob,76,,,,,
E7,73,20/6/2018,Rob,76,77,,,,
E7,74,20/6/2018,Rob,66,,,,,
E7,75,20/6/2018,Rob,72,73,,,,
E7,76,20/6/2018,Rob,66,,,,,
E7,77,20/6/2018,Rob,65,66,,,,
E7,78,20/6/2018,Rob,73,,,,,
E7,79,20/6/2018,Rob,64.5,,,,,
E7,80,20/6/2018,Rob,59,,,,,
E7,81,20/6/2018,Rob,62.5,,,,,
E7,82,20/6/2018,Rob,56,,,,,
E7,83,20/6/2018,Rob,84,85.5,,,,
E7,84,20/6/2018,Rob,51,,,,,
E7,85,20/6/2018,Rob,75.5,,,,,
E7,86,20/6/2018,Rob,33.5,,,,,
E7,87,20/6/2018,Rob,68,72,,,,
E7,88,20/6/2018,Rob,67.5,,,,,
E7,89,20/6/2018,Rob,81.5,89.5,,,,
E7,90,20/6/2018,Rob,65.5,67,,,,
E7,91,20/6/2018,Rob,73,,,,,
E7,92,20/6/2018,Rob,68,91.5,84,,,
E7,93,20/6/2018,Rob,83,85.5,,,,
E7,94,20/6/2018,Rob,62,,,,,
E7,95,20/6/2018,Rob,69,,,,,
E7,96,20/6/2018,Rob,76,79.5,,,,
E7,97,20/6/2018,Rob,76.5,,,,,
E7,98,20/6/2018,Rob,70,,,,,
E7,99,20/6/2018,Rob,77,,,,,
E7,100,20/6/2018,Rob,87,,,,,
E7,101,20/6/2018,Rob,59,,,,,
E7,102,20/6/2018,Rob,29,,,,,
E7,103,20/6/2018,Rob,46,,,,,
E7,104,20/6/2018,Rob,50.5,51.5,,,,
E7,105,20/6/2018,Rob,70,,,,,
E7,106,20/6/2018,Rob,50,,,,,
E7,107,20/6/2018,Rob,29,,,,,
E7,108,20/6/2018,Rob,31,,,,,
E7,109,20/6/2018,Rob,76.5,,,,,
E7,110,20/6/2018,Rob,49.5,,,,,
E7,111,20/6/2018,Rob,44.5,,,,,
E7,112,20/6/2018,Rob,69,73.55,,,,
E7,113,20/6/2018,Rob,65.5,67,,,,
E7,114,20/6/2018,Rob,missing,,,,,
E7,115,20/6/2018,Rob,76,78,,,,
E7,116,20/6/2018,Rob,54,,,,,
E7,117,20/6/2018,Rob,55.5,57,,,,
E7,118,20/6/2018,Rob,24.5,,,,,
E7,119,20/6/2018,Rob,78,,,,,
E7,120,20/6/2018,Rob,missing,,,,,
E7,121,20/6/2018,Rob,65,,,,,
E7,122,20/6/2018,Rob,41.5,,,,,
E7,123,20/6/2018,Rob,51,53,,,,
E7,124,20/6/2018,Rob,25,,,,,
E7,125,20/6/2018,Rob,50.5,,,,,
E7,126,20/6/2018,Rob,27,,,,,
E7,127,20/6/2018,Rob,45,,,,,
E7,128,20/6/2018,Rob,19.5,,,,,
E7,129,20/6/2018,Rob,42,,,,,
E7,130,20/6/2018,Rob,44,,,,,
E7,131,20/6/2018,Rob,27,,,,,
E7,132,20/6/2018,Rob,35,,,,,
E7,133,20/6/2018,Rob,24,,,,,
E7,134,20/6/2018,Rob,52,,,,,
E7,135,20/6/2018,Rob,50.5,,,,,
E7,136,20/6/2018,Rob,40,,,,,
E7,137,20/6/2018,Rob,42,,,,,
E7,138,20/6/2018,Rob,37,,,,,
E7,139,20/6/2018,Rob,47,,,,,
E7,140,20/6/2018,Rob,60,,,,,
E7,141,20/6/2018,Rob,32,,,,,
E7,142,20/6/2018,Rob,45,47,,,,
E7,143,20/6/2018,Rob,missing,,,,,
E7,144,20/6/2018,Rob,37,,,,,
E7,145,20/6/2018,Rob,45,,,,,
E7,146,20/6/2018,Rob,57.5,,,,,
E7,147,20/6/2018,Rob,43,44,,,,
E7,148,20/6/2018,Rob,34,,,,,
E7,149,20/6/2018,Rob,50.5,,,,,
E7,150,20/6/2018,Rob,52,,,,,
E7,151,20/6/2018,Rob,40,,,,,
E7,152,20/6/2018,Rob,36,,,,,
E7,153,20/6/2018,Rob,39.5,,,,,
E7,154,20/6/2018,Rob,18,,,,,
E7,155,20/6/2018,Rob,missing,,,,,
E7,156,20/6/2018,Rob,56,59,,,,
E7,157,20/6/2018,Rob,37.5,,,,,
E7,158,20/6/2018,Rob,48,,,,,
E7,159,20/6/2018,Rob,46,,,,,
E7,160,20/6/2018,Rob,24,,,,,
E7,161,20/6/2018,Rob,28,,,,,
E7,162,20/6/2018,Rob,46,,,,,
E7,163,20/6/2018,Rob,43,,,,,
E7,164,20/6/2018,Rob,49,52,,,,
E7,165,20/6/2018,Rob,43,45,,,,
E7,166,20/6/2018,Rob,34,,,,,
E7,167,20/6/2018,Rob,35,,,,,
E7,168,20/6/2018,Rob,33,,,,,
E7,169,20/6/2018,Rob,54,,,,,
E7,170,20/6/2018,Rob,42,,,,,
E7,171,20/6/2018,Rob,49,,,,,
E7,172,20/6/2018,Rob,48,49.5,,,,
E7,173,20/6/2018,Rob,48.5,50,,,,
E7,174,20/6/2018,Rob,39.5,40,,,,
E7,175,20/6/2018,Rob,37,,,,,
E7,176,20/6/2018,Rob,33.5,,,,,
E7,177,20/6/2018,Rob,30.5,,,,,
E7,178,20/6/2018,Rob,44,,,,,
E7,179,20/6/2018,Rob,44,,,,,
E7,180,20/6/2018,Rob,64,65.5,,,,
E7,181,20/6/2018,Rob,40,,,,,
E7,182,20/6/2018,Rob,59,,,,,
E7,183,20/6/2018,Rob,missing,,,,,
E7,184,20/6/2018,Rob,27,,,,,
E7,185,20/6/2018,Rob,19,,,,,
E7,186,20/6/2018,Rob,6,,,,,
E7,187,20/6/2018,Rob,30,,,,,
E7,188,20/6/2018,Rob,49.5,,,,,
E7,189,20/6/2018,Rob,30,,,,,
E7,190,20/6/2018,Rob,73,74,,,,
E7,191,20/6/2018,Rob,47,,,,,
E7,192,20/6/2018,Rob,72,,,,,
E7,193,20/6/2018,Rob,51,,,,,
E7,194,20/6/2018,Rob,28,,,,,
E7,195,20/6/2018,Rob,39.5,,,,,
E7,196,20/6/2018,Rob,43.5,,,,,
E7,197,20/6/2018,Rob,60,,,,,
E7,198,20/6/2018,Rob,33,,,,,
E7,199,20/6/2018,Rob,42,,,,,
E7,200,20/6/2018,Rob,67.5,69.5,,,,
E7,201,20/6/2018,Rob,52,,,,,
E7,202,20/6/2018,Rob,62,,,,,
E12,1,20/6/2018,claire,99,,,,,
E12,2,20/6/2018,claire,92,93,,,,
E12,3,20/6/2018,claire,101,108.5,,,,
E12,4,20/6/2018,claire,56.5,,,,,
E12,5,20/6/2018,claire,60,,,,,
E12,6,20/6/2018,claire,93,95,,,,
E12,7,20/6/2018,claire,76,79,,,,
E12,8,20/6/2018,claire,111.5,114.5,,,,
E12,9,20/6/2018,claire,78,,,,,
E12,10,20/6/2018,claire,74.5,81,,,,
E12,11,20/6/2018,claire,75.5,96,86,,,
E12,12,20/6/2018,claire,72,,,,,
E12,13,20/6/2018,claire,83.5,84,,,,
E12,14,20/6/2018,claire,93,,,,,
E12,15,20/6/2018,claire,89.5,90,,,,
E12,16,20/6/2018,claire,104.5,105,,,,
E12,17,20/6/2018,claire,71.5,73,,,,
E12,18,20/6/2018,claire,92,93.5,,,,
E12,19,20/6/2018,claire,97,,,,,
E12,20,20/6/2018,claire,83.5,,,,,
E12,21,20/6/2018,claire,77,104,86,,,
E12,22,20/6/2018,claire,95,97,,,,
E12,23,20/6/2018,claire,81,86,,,,
E12,24,20/6/2018,claire,102,,,,,
E12,25,20/6/2018,claire,72,,,,,
E12,26,20/6/2018,claire,103,104,,,,
E12,27,20/6/2018,claire,111,115.5,,,,
E12,28,20/6/2018,claire,41,,,,,
E12,29,20/6/2018,claire,83,86,,,,
E12,30,20/6/2018,claire,89,90.5,,,,
E12,31,20/6/2018,claire,92,93.5,,,,
E12,32,20/6/2018,claire,82.5,84,,,,
E12,33,20/6/2018,claire,101.5,109.5,,,,
E12,34,20/6/2018,claire,96,103,,,,
E12,35,20/6/2018,claire,89,,,,,
E12,36,20/6/2018,claire,64,86,75.5,,,
E12,37,20/6/2018,claire,85.5,86.5,,,,
E12,38,20/6/2018,claire,91.5,93,,,,
E12,39,20/6/2018,claire,97,,,,,
E12,40,20/6/2018,claire,73,,,,,
E12,41,20/6/2018,claire,89,95,,,,
E12,42,20/6/2018,claire,83,83.5,,,,
E12,43,20/6/2018,claire,93,94.5,,,,
E12,44,20/6/2018,claire,88,90.5,,,,
E12,45,20/6/2018,claire,missing,,,,,
E12,46,20/6/2018,claire,103,105,,,,
E12,47,20/6/2018,claire,72,76.5,,,,
E12,48,20/6/2018,claire,95,98,,,,
E12,49,20/6/2018,claire,77,,,,,
E12,50,20/6/2018,claire,71,,,,,
E12,51,20/6/2018,claire,73,74,,,,
E12,52,20/6/2018,claire,72,78,,,,
E12,53,20/6/2018,claire,104,106.5,,,,
E12,54,20/6/2018,claire,58,,,,,
E12,55,20/6/2018,claire,83,89,,,,
E12,56,20/6/2018,claire,65,,,,,
E12,57,20/6/2018,claire,78.5,80,,,,
E12,58,20/6/2018,claire,61,,,,,
E12,59,20/6/2018,claire,66,68,,,,
E12,60,20/6/2018,claire,66,,,,,
E12,61,20/6/2018,claire,78,82,,,,
E12,62,20/6/2018,claire,112,120,,,,
E12,63,20/6/2018,claire,89.5,,,,,
E12,64,20/6/2018,claire,87,91.5,,,,
E12,65,20/6/2018,claire,73,,,,,
E12,66,20/6/2018,claire,81,82,,,,
E12,67,20/6/2018,claire,94,,,,,
E12,68,20/6/2018,claire,66,,,,,
E12,69,20/6/2018,claire,60,,,,,
E12,70,20/6/2018,claire,67,74,,,,
E12,71,20/6/2018,claire,98,,,,,
E12,72,20/6/2018,claire,93.5,97,,,,
E12,73,20/6/2018,claire,75,,,,,
E12,74,20/6/2018,claire,74,,,,,
E12,75,20/6/2018,claire,71.5,72.5,,,,
E12,76,20/6/2018,claire,71,75.5,,,,
E12,77,20/6/2018,claire,75,77,,,,
E12,78,20/6/2018,claire,89,92,,,,
E12,79,20/6/2018,claire,78,79,,,,
E12,80,20/6/2018,claire,76,77.5,,,,
E12,81,20/6/2018,claire,61,,,,,
E12,82,20/6/2018,claire,63,,,,,
E12,83,20/6/2018,claire,81.5,82.5,,,,
E12,84,20/6/2018,claire,51,,,,,
E12,85,20/6/2018,claire,49,,,,,
E12,86,20/6/2018,claire,45,,,,,
E12,87,20/6/2018,claire,86.5,89,,,,
E12,88,20/6/2018,claire,92,97,,,,
E12,89,20/6/2018,claire,39,,,,,
E12,90,20/6/2018,claire,47,77,,,,
E12,91,20/6/2018,claire,20,,,,,
E12,92,20/6/2018,claire,94,96,,,,
E12,93,20/6/2018,claire,97.5,99.5,,,,
E12,94,20/6/2018,claire,21,,,,,
E12,95,20/6/2018,claire,78,81,,,,
E12,96,20/6/2018,claire,66,93,72,,,
E12,97,20/6/2018,claire,26,,,,,
E12,98,20/6/2018,claire,74,79,,,,
E12,99,20/6/2018,claire,50,,,,,
E12,100,20/6/2018,claire,20,,,,,
E12,101,20/6/2018,claire,101,106,,,,
E12,102,20/6/2018,claire,102,,,,,
E12,103,20/6/2018,claire,85,88,,,,
E12,104,20/6/2018,claire,95,105,,,,
E12,105,20/6/2018,claire,90,94,,,,
E12,106,20/6/2018,claire,88,93,,,,
E12,107,20/6/2018,claire,104,,,,,
E12,108,20/6/2018,claire,91,,,,,
E12,109,20/6/2018,claire,85,,,,,
E12,110,20/6/2018,claire,73,,,,,
E12,111,20/6/2018,claire,98.5,99.5,,,,
E12,112,20/6/2018,claire,71,72,,,,
E12,113,20/6/2018,claire,98,99.5,,,,
E12,114,20/6/2018,claire,83.5,,,,,
E12,115,20/6/2018,claire,81.5,82.5,,,,
E12,116,20/6/2018,claire,60,,,,,
E12,117,20/6/2018,claire,75,,,,,
E12,118,20/6/2018,claire,85.5,87.5,,,,
E12,119,20/6/2018,claire,84,87,,,,
E12,120,20/6/2018,claire,88.5,93.5,,,,
E12,121,20/6/2018,claire,83,85,,,,
E12,122,20/6/2018,claire,90,91,,,,
E12,123,20/6/2018,claire,90,98.5,,,,
E12,124,20/6/2018,claire,84,88.5,,,,
E12,125,20/6/2018,claire,85,,,,,
E12,126,20/6/2018,claire,62.5,,,,,
E12,127,20/6/2018,claire,71,78,,,,
E12,128,20/6/2018,claire,78,,,,,
E12,129,20/6/2018,claire,71,,,,,
E12,130,20/6/2018,claire,78,98,90,,,
E12,131,20/6/2018,claire,66,66.5,,,,
E12,132,20/6/2018,claire,79,,,,,
E12,133,20/6/2018,claire,94,,,,,
E12,134,20/6/2018,claire,82,83,,,,
E12,135,20/6/2018,claire,69,70,,,,
E12,136,20/6/2018,claire,61,,,,,
E12,137,20/6/2018,claire,64,,,,,
E12,138,20/6/2018,claire,89,90,,,,
E12,139,20/6/2018,claire,67,70,,,,
E12,140,20/6/2018,claire,108,,,,,
E12,141,20/6/2018,claire,75.5,78,,,,
E12,142,20/6/2018,claire,76,78,,,,
E12,143,20/6/2018,claire,76,,,,,
E12,144,20/6/2018,claire,57,,,,,
E12,145,20/6/2018,claire,80,82,,,,
E12,146,20/6/2018,claire,87,,,,,
E12,147,20/6/2018,claire,91,92,,,,
E12,148,20/6/2018,claire,70.5,76.5,,,,
E12,149,20/6/2018,claire,86.5,90,,,,
E12,150,20/6/2018,claire,111,122,112,,,
E12,151,20/6/2018,claire,69,,,,,
E12,152,20/6/2018,claire,76,,,,,
E12,153,20/6/2018,claire,75,,,,,
E12,154,20/6/2018,claire,77,,,,,
E12,155,20/6/2018,claire,87,,,,,
E12,156,20/6/2018,claire,52,,,,,
