Block,Pos,Date,Measurer,Veg,Bud,Flr,Fert,Abt,M,S,N,
E5,89,02-Jun,Logan/Diego,8,,,,,,,,
E5,90,02-Jun,Logan/Diego,12,,,,,,,,
E5,91,02-Jun,Logan/Diego,15,,,,,,,,
E5,92,02-Jun,Logan/Diego,11,,,,,,,,
E5,93,02-Jun,Logan/Diego,13,,,,,,,,
E5,94,02-Jun,Logan/Diego,8,,,,,,,,
E5,95,02-Jun,Logan/Diego,11,,,,,,,,
E5,96,02-Jun,Logan/Diego,10,,,,,,,,
E5,97,02-Jun,Logan/Diego,9,,,,,,,,
E5,98,02-Jun,Logan/Diego,11,,,,,,,,
E5,99,02-Jun,Logan/Diego,15,,,,,,,,
E5,100,02-Jun,Logan/Diego,13,,,,,,,,
E5,101,02-Jun,Logan/Diego,9,,,,,,,,
E5,102,02-Jun,Logan/Diego,21,,,,,,,,
E5,103,02-Jun,Logan/Diego,15,,,,,,,,
E5,104,02-Jun,Logan/Diego,27,,,,,,,,
E5,105,02-Jun,Logan/Diego,12,,,,,,,,
E5,106,02-Jun,Logan/Diego,NA,,,,,,,,
E5,107,02-Jun,Logan/Diego,11,,,,,,,,
E5,108,02-Jun,Logan/Diego,6,,,,,,,,
E5,109,02-Jun,Logan/Diego,10,,,,,,,,
E5,110,02-Jun,Logan/Diego,18,,,,,,,,
E5,111,02-Jun,Logan/Diego,17,,,,,,,,
E5,112,02-Jun,Logan/Diego,10,,,,,,,,
E5,113,02-Jun,Logan/Diego,26,,,,,,,,
E5,114,02-Jun,Logan/Diego,13,,,,,,,,
E5,115,02-Jun,Logan/Diego,13,,,,,,,,
E5,116,02-Jun,Logan/Diego,15,,,,,,,,
E5,117,02-Jun,Logan/Diego,16,,,,,,,,
E5,118,02-Jun,Logan/Diego,17,,,,,,,,
E5,119,02-Jun,Logan/Diego,11,,,,,,,,
E5,120,02-Jun,Logan/Diego,14,,,,,,,,
E5,121,02-Jun,Logan/Diego,5,,,,,,,,
E5,122,02-Jun,Logan/Diego,14,,,,,,,,
E5,123,02-Jun,Logan/Diego,16,,,,,,,,
E5,124,02-Jun,Logan/Diego,15,,,,,,,,
E5,125,02-Jun,Logan/Diego,12,,,,,,,,
E5,126,02-Jun,Logan/Diego,19,,,,,,,,
E5,127,02-Jun,Logan/Diego,9,,,,,,,,
E5,128,02-Jun,Logan/Diego,9.5,,,,,,,,
E5,129,02-Jun,Logan/Diego,5,,,,,,,,
E5,130,02-Jun,Logan/Diego,8,,,,,,,,
E5,131,02-Jun,Logan/Diego,NA,,,,,,,,
E5,132,02-Jun,Logan/Diego,9,,,,,,,,
E5,133,02-Jun,Logan/Diego,8,,,,,,,,
E5,134,02-Jun,Logan/Diego,13,,,,,,,,
E5,135,02-Jun,Logan/Diego,9.5,,,,,,,,
E5,136,02-Jun,Logan/Diego,12,,,,,,,,
E5,137,02-Jun,Logan/Diego,12,,,,,,,,
E5,138,02-Jun,Logan/Diego,25,,,,,,,,
E5,139,02-Jun,Logan/Diego,7,,,,,,,,
E5,140,02-Jun,Logan/Diego,13,,,,,,,,
E5,141,02-Jun,Logan/Diego,14,,,,,,,,
E5,142,02-Jun,Logan/Diego,7.5,,,,,,,,
E5,143,02-Jun,Logan/Diego,15,,,,,,,,
E5,144,02-Jun,Logan/Diego,NA,,,,,,,,
E5,145,02-Jun,Logan/Diego,15,,,,,,,,
E5,146,02-Jun,Logan/Diego,12,,,,,,,,
E5,147,02-Jun,Logan/Diego,5,,,,,,,,
E5,148,02-Jun,Logan/Diego,18,,,,,,,,
E5,149,02-Jun,Logan/Diego,11,,,,,,,,
E5,150,02-Jun,Logan/Diego,17,,,,,,,,
E5,151,02-Jun,Logan/Diego,14,,,,,,,,
E5,152,02-Jun,Logan/Diego,7,,,,,,,,
E5,153,02-Jun,Logan/Diego,15,,,,,,,,
E5,154,02-Jun,Logan/Diego,18,,,,,,,,
E5,155,02-Jun,Logan/Diego,21,,,,,,,,
E5,156,02-Jun,Logan/Diego,16.5,,,,,,,,
E5,157,02-Jun,Logan/Diego,15,,,,,,,,
E5,158,02-Jun,Logan/Diego,20.5,,,,,,,,
E5,159,02-Jun,Logan/Diego,14,,,,,,,,
E5,160,02-Jun,Logan/Diego,14,,,,,,,,
E5,161,02-Jun,Logan/Diego,19.5,,,,,,,,
E5,162,02-Jun,Logan/Diego,7.5,,,,,,,,
E5,163,02-Jun,Logan/Diego,20,,,,,,,,
E5,164,02-Jun,Logan/Diego,4,,,,,,,,
E5,165,02-Jun,Logan/Diego,18,,,,,,,,
E5,166,02-Jun,Logan/Diego,12,,,,,,,,
E5,167,02-Jun,Logan/Diego,11.5,,,,,,,,
E5,168,02-Jun,Logan/Diego,11,,,,,,,,
E5,169,02-Jun,Logan/Diego,11,,,,,,,,
E5,170,02-Jun,Logan/Diego,16,,,,,,,,
E5,171,02-Jun,Logan/Diego,7,,,,,,,,
E5,172,02-Jun,Logan/Diego,14,,,,,,,,
E5,173,02-Jun,Logan/Diego,10,,,,,,,,
E5,174,02-Jun,Logan/Diego,10,,,,,,,,
E5,175,02-Jun,Logan/Diego,9.5,,,,,,,,
E5,176,02-Jun,Logan/Diego,12,,,,,,,,
E5,177,02-Jun,Logan/Diego,11,,,,,,,,
E5,178,02-Jun,Logan/Diego,19,,,,,,,,
E5,179,02-Jun,Logan/Diego,13,,,,,,,,
E5,180,02-Jun,Logan/Diego,11,,,,,,,,
E5,181,02-Jun,Logan/Diego,19,,,,,,,,
E5,182,02-Jun,Logan/Diego,11,,,,,,,,
E5,183,02-Jun,Logan/Diego,13,,,,,,,,
E5,184,02-Jun,Logan/Diego,15,,,,,,,,
E5,185,02-Jun,Logan/Diego,9,,,,,,,,
E5,186,02-Jun,Logan/Diego,11,,,,,,,,
E5,187,02-Jun,Logan/Diego,25,,,,,,,,
E5,188,02-Jun,Logan/Diego,NA,,,,,,,,
E5,189,02-Jun,Logan/Diego,15,,,,,,,,
E5,190,02-Jun,Logan/Diego,12,,,,,,,,
E5,191,02-Jun,Logan/Diego,18,,,,,,,,
E5,192,02-Jun,Logan/Diego,13,,,,,,,,
E5,193,02-Jun,Logan/Diego,NA,,,,,,,,
E5,194,02-Jun,Logan/Diego,9,,,,,,,,
E5,195,02-Jun,Logan/Diego,14,,,,,,,,
E5,196,02-Jun,Logan/Diego,13,,,,,,,,
E5,197,02-Jun,Logan/Diego,17,,,,,,,,
E5,198,02-Jun,Logan/Diego,19,,,,,,,,
E5,199,02-Jun,Logan/Diego,NA,,,,,,,,
E5,200,02-Jun,Logan/Diego,NA,,,,,,,,
E6,1,02-Jun,Logan/Diego,8.5,,,,,,,,
E6,2,02-Jun,Logan/Diego,8,,,,,,,,
E6,3,02-Jun,Logan/Diego,10.5,,,,,,,,
E6,4,02-Jun,Logan/Diego,13.5,,,,,,,,
E6,5,02-Jun,Logan/Diego,5,,,,,,,,
E6,6,02-Jun,Logan/Diego,6,,,,,,,,
E6,7,02-Jun,Logan/Diego,11.5,,,,,,,,
E6,8,02-Jun,Logan/Diego,7.5,,,,,,,,
E6,9,02-Jun,Logan/Diego,8.5,,,,,,,,
E6,10,02-Jun,Logan/Diego,6.5,,,,,,,,
E6,11,02-Jun,Logan/Diego,12.5,,,,,,,,
E6,12,02-Jun,Logan/Diego,5.5,,,,,,,,
E6,13,02-Jun,Logan/Diego,12.5,,,,,,,,
E6,14,02-Jun,Logan/Diego,14.5,,,,,,,,
E6,15,02-Jun,Logan/Diego,13,,,,,,,,
E6,16,02-Jun,Logan/Diego,10.5,,,,,,,,
E6,17,02-Jun,Logan/Diego,14.5,,,,,,,,
E6,18,02-Jun,Logan/Diego,15.5,,,,,,,,
E6,19,02-Jun,Logan/Diego,9.5,,,,,,,,
E6,20,02-Jun,Logan/Diego,11,,,,,,,,
E6,21,02-Jun,Logan/Diego,19.5,,,,,,,,
E6,22,02-Jun,Logan/Diego,16.5,,,,,,,,
E6,23,02-Jun,Logan/Diego,14,,,,,,,,
E6,24,02-Jun,Logan/Diego,19,,,,,,,,
E6,25,02-Jun,Logan/Diego,19,,,,,,,,
E6,26,02-Jun,Logan/Diego,18,,,,,,,,
E6,27,02-Jun,Logan/Diego,16,,,,,,,,
E6,28,02-Jun,Logan/Diego,14,,,,,,,,
E6,29,02-Jun,Logan/Diego,12,,,,,,,,
E6,30,02-Jun,Logan/Diego,7,,,,,,,,
E6,31,02-Jun,Logan/Diego,13.5,,,,,,,,
E6,32,02-Jun,Logan/Diego,11,,,,,,,,
E6,33,02-Jun,Logan/Diego,8,,,,,,,,
E6,34,02-Jun,Logan/Diego,10,,,,,,,,
E6,35,02-Jun,Logan/Diego,12.5,,,,,,,,
E6,36,02-Jun,Logan/Diego,16,,,,,,,,
E6,37,02-Jun,Logan/Diego,13,,,,,,,,
E6,38,02-Jun,Logan/Diego,12,,,,,,,,
E6,39,02-Jun,Logan/Diego,9,,,,,,,,
E6,40,02-Jun,Logan/Diego,8,,,,,,,,
E6,41,02-Jun,Logan/Diego,13,,,,,,,,
E6,42,02-Jun,Logan/Diego,9,,,,,,,,
E6,43,02-Jun,Logan/Diego,10,,,,,,,,
E6,44,02-Jun,Logan/Diego,12,,,,,,,,
E6,45,02-Jun,Logan/Diego,8,,,,,,,,
E6,46,02-Jun,Logan/Diego,11,,,,,,,,
E6,47,02-Jun,Logan/Diego,9,,,,,,,,
E6,48,02-Jun,Logan/Diego,15,,,,,,,,
E6,49,02-Jun,Logan/Diego,12,,,,,,,,
E6,50,02-Jun,Logan/Diego,19,,,,,,,,
E6,51,02-Jun,Logan/Diego,13,,,,,,,,
E6,52,02-Jun,Logan/Diego,19,,,,,,,,
E6,53,02-Jun,Logan/Diego,16,,,,,,,,
E6,54,02-Jun,Logan/Diego,15,,,,,,,,
E6,55,02-Jun,Logan/Diego,12,,,,,,,,
E6,56,02-Jun,Logan/Diego,11,,,,,,,,
E6,57,02-Jun,Logan/Diego,9,,,,,,,,
E6,58,02-Jun,Logan/Diego,14,,,,,,,,
E6,59,02-Jun,Logan/Diego,11,,,,,,,,
E6,60,02-Jun,Logan/Diego,14,,,,,,,,
E6,61,02-Jun,Logan/Diego,9,,,,,,,,
E6,62,02-Jun,Logan/Diego,15,,,,,,,,
E6,63,02-Jun,Logan/Diego,16.5,,,,,,,,
E6,64,02-Jun,Logan/Diego,6.5,,,,,,,,
E6,65,02-Jun,Logan/Diego,12,,,,,,,,
E6,66,02-Jun,Logan/Diego,8.5,,,,,,,,
E6,67,02-Jun,Logan/Diego,8,,,,,,,,
E6,68,02-Jun,Logan/Diego,15.5,,,,,,,,
E6,69,02-Jun,Logan/Diego,7.5,,,,,,,,
E6,70,02-Jun,Logan/Diego,16,,,,,,,,
E6,71,02-Jun,Logan/Diego,14.5,,,,,,,,
E6,72,02-Jun,Logan/Diego,12.5,,,,,,,,
E6,73,02-Jun,Logan/Diego,15.5,,,,,,,,
E6,74,02-Jun,Logan/Diego,20,,,,,,,,
E6,75,02-Jun,Logan/Diego,16.5,,,,,,,,
E6,76,02-Jun,Logan/Diego,12.5,,,,,,,,
E6,77,02-Jun,Logan/Diego,8,,,,,,,,
E6,78,02-Jun,Logan/Diego,11,,,,,,,,
E6,79,02-Jun,Logan/Diego,7,,,,,,,,
E6,80,02-Jun,Logan/Diego,17,,,,,,,,
E6,81,02-Jun,Logan/Diego,15,,,,,,,,
E6,82,02-Jun,Logan/Diego,16.5,,,,,,,,
E6,83,02-Jun,Logan/Diego,22.5,,,,,,,,
E6,84,02-Jun,Logan/Diego,18,,,,,,,,
E6,85,02-Jun,Logan/Diego,25,,,,,,,,
E6,86,02-Jun,Logan/Diego,11,,,,,,,,
E6,87,02-Jun,Logan/Diego,17.5,,,,,,,,
E6,88,02-Jun,Logan/Diego,10,,,,,,,,
E6,89,02-Jun,Logan/Diego,8.5,,,,,,,,
E6,90,02-Jun,Logan/Diego,15,,,,,,,,
E6,91,02-Jun,Logan/Diego,14.5,,,,,,,,
E6,92,02-Jun,Logan/Diego,16,,,,,,,,
E6,93,02-Jun,Logan/Diego,15,,,,,,,,
E6,94,02-Jun,Logan/Diego,18,,,,,,,,
E6,95,02-Jun,Logan/Diego,25,,,,,,,,
E6,96,02-Jun,Logan/Diego,12,,,,,,,,
E6,97,02-Jun,Logan/Diego,17,,,,,,,,
E6,98,02-Jun,Logan/Diego,16,,,,,,,,
E6,99,02-Jun,Logan/Diego,12.5,,,,,,,,
E6,100,02-Jun,Logan/Diego,10.5,,,,,,,,
E6,101,02-Jun,Logan/Diego,13,,,,,,,,
E6,102,02-Jun,Logan/Diego,14,,,,,,,,
E6,103,02-Jun,Logan/Diego,22,,,,,,,,
E6,104,02-Jun,Logan/Diego,6,,,,,,,,
E6,105,02-Jun,Logan/Diego,13,,,,,,,,
E6,106,02-Jun,Logan/Diego,9.5,,,,,,,,
E6,107,02-Jun,Logan/Diego,8.5,,,,,,,,
E6,108,02-Jun,Logan/Diego,16,,,,,,,,
E6,109,02-Jun,Logan/Diego,15.5,,,,,,,,
E6,110,02-Jun,Logan/Diego,20,,,,,,,,
E6,111,02-Jun,Logan/Diego,7,,,,,,,,
E6,112,02-Jun,Logan/Diego,11,,,,,,,,
E6,113,02-Jun,Logan/Diego,16.5,,,,,,,,
E6,114,02-Jun,Logan/Diego,13,,,,,,,,
E6,115,02-Jun,Logan/Diego,19,,,,,,,,
E6,116,02-Jun,Logan/Diego,12,,,,,,,,
E6,117,02-Jun,Logan/Diego,17,,,,,,,,
E6,118,02-Jun,Logan/Diego,8,,,,,,,,
E6,119,02-Jun,Logan/Diego,12,,,,,,,,
E6,120,02-Jun,Logan/Diego,11,,,,,,,,
E6,121,02-Jun,Logan/Diego,11,,,,,,,,
E6,122,02-Jun,Logan/Diego,13,,,,,,,,
E6,123,02-Jun,Logan/Diego,12,,,,,,,,
E6,124,02-Jun,Logan/Diego,5,,,,,,,,
E6,125,02-Jun,Logan/Diego,6,,,,,,,,
E6,126,02-Jun,Logan/Diego,20,,,,,,,,
E6,127,02-Jun,Logan/Diego,7,,,,,,,,
E6,128,02-Jun,Logan/Diego,16,,,,,,,,
E6,129,02-Jun,Logan/Diego,18,,,,,,,,
E6,130,02-Jun,Logan/Diego,14,,,,,,,,
E6,131,02-Jun,Logan/Diego,12,,,,,,,,
E6,132,02-Jun,Logan/Diego,6,,,,,,,,
E6,133,02-Jun,Logan/Diego,25,,,,,,,,
E6,134,02-Jun,Logan/Diego,17,,,,,,,,
E6,135,02-Jun,Logan/Diego,13,,,,,,,,
E6,136,02-Jun,Logan/Diego,15,,,,,,,,
E6,137,02-Jun,Logan/Diego,7,,,,,,,,
E6,138,02-Jun,Logan/Diego,13,,,,,,,,
E6,139,02-Jun,Logan/Diego,12,,,,,,,,
E6,140,02-Jun,Logan/Diego,14,,,,,,,,
E6,141,02-Jun,Logan/Diego,30,,,,,,,,
E6,142,02-Jun,Logan/Diego,6,,,,,,,,
E6,143,02-Jun,Logan/Diego,13,,,,,,,,
E6,144,02-Jun,Logan/Diego,7,,,,,,,,
E6,145,02-Jun,Logan/Diego,10,,,,,,,,
E6,146,02-Jun,Logan/Diego,15,,,,,,,,
E6,147,02-Jun,Logan/Diego,17,,,,,,,,
E6,148,02-Jun,Logan/Diego,18,,,,,,,,
E6,149,02-Jun,Logan/Diego,17,,,,,,,,
E6,150,02-Jun,Logan/Diego,21,,,,,,,,
E6,151,02-Jun,Logan/Diego,8,,,,,,,,
E6,152,02-Jun,Logan/Diego,11,,,,,,,,
E6,153,02-Jun,Logan/Diego,15,,,,,,,,
E6,154,02-Jun,Logan/Diego,9,,,,,,,,
E6,155,02-Jun,Logan/Diego,11.5,,,,,,,,
E6,156,02-Jun,Logan/Diego,13.5,,,,,,,,
E6,157,02-Jun,Logan/Diego,14,,,,,,,,
E6,158,02-Jun,Logan/Diego,14,,,,,,,,
E6,159,02-Jun,Logan/Diego,9.5,,,,,,,,
E6,160,02-Jun,Logan/Diego,10,,,,,,,,
E6,161,02-Jun,Logan/Diego,15,,,,,,,,
E6,162,02-Jun,Logan/Diego,14,,,,,,,,
E6,163,02-Jun,Logan/Diego,16,,,,,,,,
E6,164,02-Jun,Logan/Diego,14.5,,,,,,,,
E6,165,02-Jun,Logan/Diego,5.5,,,,,,,,
E6,166,02-Jun,Logan/Diego,10,,,,,,,,
E6,167,02-Jun,Logan/Diego,14,,,,,,,,
E6,168,02-Jun,Logan/Diego,12.5,,,,,,,,
E6,169,02-Jun,Logan/Diego,10,,,,,,,,
E6,170,02-Jun,Logan/Diego,10.5,,,,,,,,
E6,171,02-Jun,Logan/Diego,9,,,,,,,,
E6,172,02-Jun,Logan/Diego,10.5,,,,,,,,
E6,173,02-Jun,Logan/Diego,17,,,,,,,,
E6,174,02-Jun,Logan/Diego,11,,,,,,,,
E6,175,02-Jun,Logan/Diego,11.5,,,,,,,,
E6,176,02-Jun,Logan/Diego,16,,,,,,,,
E6,177,02-Jun,Logan/Diego,11,,,,,,,,
E6,178,02-Jun,Logan/Diego,9,,,,,,,,
E6,179,02-Jun,Logan/Diego,13,,,,,,,,
E6,180,02-Jun,Logan/Diego,12,,,,,,,,
E6,181,02-Jun,Logan/Diego,12,,,,,,,,
E6,182,02-Jun,Logan/Diego,12.5,,,,,,,,
E6,183,02-Jun,Logan/Diego,13,,,,,,,,
E6,184,02-Jun,Logan/Diego,9.5,,,,,,,,
E6,185,02-Jun,Logan/Diego,11.5,,,,,,,,
E6,186,02-Jun,Logan/Diego,15,,,,,,,,
E6,187,02-Jun,Logan/Diego,14.5,,,,,,,,
E6,188,02-Jun,Logan/Diego,11,,,,,,,,
E6,189,02-Jun,Logan/Diego,12,,,,,,,,
E6,190,02-Jun,Logan/Diego,14,,,,,,,,
E6,191,02-Jun,Logan/Diego,10,,,,,,,,
E6,192,02-Jun,Logan/Diego,13,,,,,,,,
E6,193,02-Jun,Logan/Diego,5,,,,,,,,
E6,194,02-Jun,Logan/Diego,11,,,,,,,,
E6,195,02-Jun,Logan/Diego,7,,,,,,,,
E6,196,02-Jun,Logan/Diego,11,,,,,,,,
E6,197,02-Jun,Logan/Diego,14,,,,,,,,
E6,198,02-Jun,Logan/Diego,20.5,,,,,,,,
E6,199,02-Jun,Logan/Diego,NA,,,,,,,,
E6,200,02-Jun,Logan/Diego,NA,,,,,,,,
E9,1,02-Jun,Maya,11,,,,,,,,
E9,2,02-Jun,Maya,15,,,,,,,,
E9,3,02-Jun,Maya,10,,,,,,,,
E9,4,02-Jun,Maya,16,,,,,,,,
E9,5,02-Jun,Maya,15,,,,,,,,
E9,6,02-Jun,Maya,14,,,,,,,,
E9,7,02-Jun,Maya,15,,,,,,,,
E9,8,02-Jun,Maya,14,,,,,,,,
E9,9,02-Jun,Maya,12,,,,,,,,
E9,10,02-Jun,Maya,23,,,,,,,,
E9,11,02-Jun,Maya,25,,,,,,,,
E9,12,02-Jun,Maya,17.5,,,,,,,,
E9,13,02-Jun,Maya,19,,,,,,,,
E9,14,02-Jun,Maya,20,,,,,,,,
E9,15,02-Jun,Maya,5,,,,,,,,
E9,16,02-Jun,Maya,14,,,,,,,,
E9,17,02-Jun,Maya,26,,,,,,,,
E9,18,02-Jun,Maya,21,,,,,,,,
E9,19,02-Jun,Maya,22,,,,,,,,
E9,20,02-Jun,Maya,31,,,,,,,,
E9,21,02-Jun,Maya,11,,,,,,,,
E9,22,02-Jun,Maya,17,,,,,,,,
E9,23,02-Jun,Maya,26,,,,,,,,
E9,24,02-Jun,Maya,19,,,,,,,,
E9,25,02-Jun,Maya,30,,,,,,,,
E9,26,02-Jun,Maya,10,,,,,,,,
E9,27,02-Jun,Maya,21,,,,,,,,
E9,28,02-Jun,Maya,7,,,,,,,,
E9,29,02-Jun,Maya,21,,,,,,,,
E9,30,02-Jun,Maya,17,,,,,,,,
E9,31,02-Jun,Maya,15,,,,,,,,
E9,32,02-Jun,Maya,18,,,,,,,,
E9,33,02-Jun,Maya,15,,,,,,,,
E9,34,02-Jun,Maya,20,,,,,,,,
E9,35,02-Jun,Maya,9,,,,,,,,
E9,36,02-Jun,Maya,14,,,,,,,,
E9,37,02-Jun,Maya,12,,,,,,,,
E9,38,02-Jun,Maya,20,,,,,,,,
E9,39,02-Jun,Maya,5,,,,,,,,
E9,40,02-Jun,Maya,19,,,,,,,,
E9,41,02-Jun,Maya,15,,,,,,,,
E9,42,02-Jun,Maya,10,,,,,,,,
E9,43,02-Jun,Maya,10,,,,,,,,
E9,44,02-Jun,Maya,14,,,,,,,,
E9,45,02-Jun,Maya,3,,,,,,,,
E9,46,02-Jun,Maya,16,,,,,,,,
E9,47,02-Jun,Maya,19,,,,,,,,
E9,48,02-Jun,Maya,20,,,,,,,,
E9,49,02-Jun,Maya,17,,,,,,,,
E9,50,02-Jun,Maya,18,,,,,,,,
E9,51,02-Jun,Maya,18,,,,,,,,
E9,52,02-Jun,Maya,4,,,,,,,,
E9,53,02-Jun,Maya,15,,,,,,,,
E9,54,02-Jun,Maya,13,,,,,,,,
E9,55,02-Jun,Maya,14,,,,,,,,
E9,56,02-Jun,Maya,20,,,,,,,,
E9,57,02-Jun,Maya,9,,,,,,,,
E9,58,02-Jun,Maya,8,,,,,,,,
E9,59,02-Jun,Maya,17,,,,,,,,
E9,60,02-Jun,Maya,20,,,,,,,,
E9,61,02-Jun,Maya,17,,,,,,,,
E9,62,02-Jun,Maya,15,,,,,,,,
E9,63,02-Jun,Maya,17,,,,,,,,
E9,64,02-Jun,Maya,13,,,,,,,,
E9,65,02-Jun,Maya,17.5,,,,,,,,
E9,66,02-Jun,Maya,7,,,,,,,,
E9,67,02-Jun,Maya,20,,,,,,,,
E9,68,02-Jun,Maya,13,,,,,,,,
E9,69,02-Jun,Maya,11,,,,,,,,
E9,70,02-Jun,Maya,10.5,,,,,,,,
E9,71,02-Jun,Maya,10,,,,,,,,
E9,72,02-Jun,Maya,12,,,,,,,,
E9,73,02-Jun,Maya,20,,,,,,,,
E9,74,02-Jun,Maya,23,,,,,,,,
E9,75,02-Jun,Maya,6,,,,,,,,
E9,76,02-Jun,Maya,14,,,,,,,,
E9,77,02-Jun,Maya,16,,,,,,,,
E9,78,02-Jun,Maya,20,,,,,,,,
E9,79,02-Jun,Maya,5,,,,,,,,
E9,80,02-Jun,Maya,15,,,,,,,,
E9,81,02-Jun,Maya,14,,,,,,,,
E9,82,02-Jun,Maya,20,,,,,,,,
E9,83,02-Jun,Maya,14,,,,,,,,
E9,84,02-Jun,Maya,15,,,,,,,,
E9,85,02-Jun,Maya,20,,,,,,,,
E9,86,02-Jun,Maya,22,,,,,,,,
E9,87,02-Jun,Maya,15,,,,,,,,
E9,88,02-Jun,Maya,20,,,,,,,,
E9,89,02-Jun,Maya,18,,,,,,,,
E9,90,02-Jun,Maya,23,,,,,,,,
E9,91,02-Jun,Maya,18,,,,,,,,
E9,92,02-Jun,Maya,21,,,,,,,,
E9,93,02-Jun,Maya,24,,,,,,,,
E9,94,02-Jun,Maya,21,,,,,,,,
E9,95,02-Jun,Maya,26,,,,,,,,
E9,96,02-Jun,Maya,29,,,,,,,,
E9,97,02-Jun,Maya,19,,,,,,,,
E9,98,02-Jun,Maya,27,,,,,,,,
E9,99,02-Jun,Maya,13,,,,,,,,
E9,100,02-Jun,Maya,18,,,,,,,,
E9,101,02-Jun,Maya,15,,,,,,,,
E9,102,02-Jun,Maya,15,,,,,,,,
E9,103,02-Jun,Maya,31,,,,,,,,
E9,104,02-Jun,Maya,21,,,,,,,,
E9,105,02-Jun,Maya,24,,,,,,,,
E9,106,02-Jun,Maya,22,,,,,,,,
E9,107,02-Jun,Maya,21,,,,,,,,
E9,108,02-Jun,Maya,19,,,,,,,,
E9,109,02-Jun,Maya,14,,,,,,,,
E9,110,02-Jun,Maya,8,,,,,,,,
E9,111,02-Jun,Maya,17,,,,,,,,
E9,112,02-Jun,Maya,10,,,,,,,,
E9,113,02-Jun,Maya,10,,,,,,,,
E9,114,02-Jun,Maya,25,,,,,,,,
E9,115,02-Jun,Maya,27,,,,,,,,
E9,116,02-Jun,Maya,23,,,,,,,,
E9,117,02-Jun,Maya,30,,,,,,,,
E9,118,02-Jun,Maya,14,,,,,,,,
E9,119,02-Jun,Maya,NA,,,,,,,,
E9,120,02-Jun,Maya,17,,,,,,,,
E9,121,02-Jun,Maya,14,,,,,,,,
E9,122,02-Jun,Maya,20,,,,,,,,
E9,123,02-Jun,Maya,21,,,,,,,,
E9,124,02-Jun,Maya,21,,,,,,,,
E9,125,02-Jun,Maya,18,,,,,,,,
E9,126,02-Jun,Maya,10,,,,,,,,
E9,127,02-Jun,Maya,17,,,,,,,,
E9,128,02-Jun,Maya,14,,,,,,,,
E9,129,02-Jun,Maya,5,,,,,,,,
E9,130,02-Jun,Maya,8,,,,,,,,
E9,131,02-Jun,Maya,10,,,,,,,,
E9,132,02-Jun,Maya,16,,,,,,,,
E9,133,02-Jun,Maya,21,,,,,,,,
E9,134,02-Jun,Maya,5,,,,,,,,
E9,135,02-Jun,Maya,6,,,,,,,,
E9,136,02-Jun,Maya,10,,,,,,,,
E9,137,02-Jun,Maya,NA,,,,,,,,
E9,138,02-Jun,Maya,23,,,,,,,,
E9,139,02-Jun,Maya,13,,,,,,,,
E9,140,02-Jun,Maya,20,,,,,,,,
E9,141,02-Jun,Maya,4,,,,,,,,
E9,142,02-Jun,Maya,NA,,,,,,,,
E9,143,02-Jun,Maya,21,,,,,,,,
E9,144,02-Jun,Maya,22,,,,,,,,
E9,145,02-Jun,Maya,22,,,,,,,,
E9,146,02-Jun,Maya,15,,,,,,,,
E9,147,02-Jun,Maya,7,,,,,,,,
E9,148,02-Jun,Maya,NA,,,,,,,,
E9,149,02-Jun,Maya,7,,,,,,,,
E9,150,02-Jun,Maya,16,,,,,,,,
E9,151,02-Jun,Maya,40,,,,,,,,
E9,152,02-Jun,Maya,16,,,,,,,,
E9,153,02-Jun,Maya,14,,,,,,,,
E9,154,02-Jun,Maya,7,,,,,,,,
E9,155,02-Jun,Maya,13,,,,,,,,
E9,156,02-Jun,Maya,18,,,,,,,,
E9,157,02-Jun,Maya,4,,,,,,,,
E9,158,02-Jun,Maya,18,,,,,,,,
E9,159,02-Jun,Maya,16,,,,,,,,
E9,160,02-Jun,Maya,14,,,,,,,,
E9,161,02-Jun,Maya,7,,,,,,,,
E9,162,02-Jun,Maya,21,,,,,,,,
E9,163,02-Jun,Maya,15,,,,,,,,
E9,164,02-Jun,Maya,11,,,,,,,,
E9,165,02-Jun,Maya,12,,,,,,,,
E9,166,02-Jun,Maya,24,,,,,,,,
E9,167,02-Jun,Maya,23,,,,,,,,
E9,168,02-Jun,Maya,24,,,,,,,,
E9,169,02-Jun,Maya,30,,,,,,,,
E9,170,02-Jun,Maya,22,,,,,,,,
E9,171,02-Jun,Maya,16,,,,,,,,
E9,172,02-Jun,Maya,21,,,,,,,,
E9,173,02-Jun,Maya,22,,,,,,,,
E9,174,02-Jun,Maya,24,,,,,,,,
E9,175,02-Jun,Maya,25,,,,,,,,
E9,176,02-Jun,Maya,9,,,,,,,,
E9,177,02-Jun,Maya,20,,,,,,,,
E9,178,02-Jun,Maya,27,,,,,,,,
E9,179,02-Jun,Maya,22,,,,,,,,
E9,180,02-Jun,Maya,26,,,,,,,,
E9,181,02-Jun,Maya,25,,,,,,,,
E9,182,02-Jun,Maya,19,,,,,,,,
E9,183,02-Jun,Maya,32,,,,,,,,
E9,184,02-Jun,Maya,24,,,,,,,,
E9,185,02-Jun,Maya,17,,,,,,,,
E9,186,02-Jun,Maya,17,,,,,,,,
E9,187,02-Jun,Maya,13,,,,,,,,
E9,188,02-Jun,Maya,20,,,,,,,,
E9,189,02-Jun,Maya,14,,,,,,,,
E9,190,02-Jun,Maya,16,,,,,,,,
