date,measurer,block,pos,dmg.score,egg,larvae,adult,weevil,other.herb,undamaged.stems,damaged.stems,total.stems,focal.dam,notes
18-Jun-19,Mia,E2,167,1,1,0,0,NA,NA,0,3,3,1,
18-Jun-19,Mia,E2,168,3,1,0,0,NA,NA,7,1,8,0,
18-Jun-19,Mia,E2,169,1,1,0,0,NA,NA,6,0,6,0,
18-Jun-19,Mia,E2,170,2,1,0,1,NA,NA,7,1,8,0,
18-Jun-19,Mia,E2,171,3,1,0,0,NA,NA,3,0,3,0,
18-Jun-19,Mia,E2,172,1,0,0,0,NA,NA,5,0,5,0,
18-Jun-19,Mia,E2,173,2,1,0,0,NA,NA,5,1,6,0,
18-Jun-19,Mia,E2,174,3,1,0,0,NA,NA,3,0,3,0,
18-Jun-19,Mia,E2,175,3,1,0,0,NA,NA,3,0,3,0,
18-Jun-19,Mia,E2,176,2,1,0,0,NA,NA,7,0,7,0,
18-Jun-19,Mia,E2,177,1,1,0,0,NA,NA,6,0,6,0,
18-Jun-19,Mia,E2,178,2,1,1,0,NA,NA,5,0,5,0,
18-Jun-19,Mia,E2,179,1,1,0,0,NA,NA,5,0,5,0,
18-Jun-19,Mia,E2,180,1,0,0,0,NA,NA,6,0,6,0,
18-Jun-19,Mia,E2,181,2,1,0,0,NA,NA,4,0,4,0,
18-Jun-19,Mia,E2,182,2,1,0,0,NA,NA,6,0,6,0,
18-Jun-19,Mia,E2,183,4,1,0,0,NA,NA,1,0,1,0,
18-Jun-19,Mia,E2,184,3,1,1,0,NA,NA,8,0,8,0,
18-Jun-19,Mia,E2,185,2,1,0,0,NA,NA,4,0,4,0,
18-Jun-19,Mia,E2,186,2,1,0,0,NA,NA,5,1,6,0,
18-Jun-19,Mia,E2,187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
18-Jun-19,Mia,E2,188,1,0,0,0,NA,NA,4,1,5,0,
18-Jun-19,Mia,E2,189,3,1,0,0,NA,NA,2,0,2,0,
18-Jun-19,Mia,E2,190,2,0,0,0,NA,NA,6,3,9,0,
18-Jun-19,Mia,E2,191,1,0,0,0,NA,NA,4,1,5,1,
18-Jun-19,Mia,E2,192,2,1,0,0,NA,NA,3,2,5,0,
18-Jun-19,Mia,E2,193,3,1,0,0,NA,NA,5,0,5,0,
18-Jun-19,Mia,E2,194,2,1,0,0,NA,NA,1,1,2,0,
18-Jun-19,Mia,E2,195,1,0,0,0,NA,NA,1,3,4,1,
18-Jun-19,Mia,E2,196,1,1,0,0,NA,NA,3,3,6,0,
18-Jun-19,Mia,E2,197,3,1,0,0,NA,NA,8,0,8,0,
18-Jun-19,Mia,E2,198,1,1,0,0,NA,NA,2,1,3,0,
18-Jun-19,Mia,E2,199,2,1,0,0,NA,NA,3,1,4,0,
18-Jun-19,Mia,E2,200,1,1,0,0,NA,NA,8,1,9,0,
18-Jun-19,Mia,E2,201,3,1,0,0,NA,NA,5,0,5,0,
18-Jun-19,Mia,E2,202,1,0,0,0,NA,NA,4,1,5,1,
18-Jun-19,Mia,E2,203,3,1,0,0,NA,NA,5,0,5,0,
18-Jun-19,Mia,E2,204,2,1,0,0,NA,NA,4,0,4,0,
18-Jun-19,Mia,E2,205,2,1,0,0,NA,NA,0,3,3,1,
18-Jun-19,Mia,E10,1,0,0,0,0,NA,NA,4,1,5,0,
18-Jun-19,Mia,E10,2,0,0,0,0,NA,NA,3,1,4,0,
18-Jun-19,Mia,E10,3,0,0,0,0,NA,NA,5,0,5,0,
18-Jun-19,Mia,E10,4,0,0,0,0,NA,NA,5,0,5,0,
18-Jun-19,Mia,E10,5,0,0,0,0,NA,NA,2,1,3,1,
18-Jun-19,Mia,E10,6,0,0,0,0,NA,NA,8,0,8,0,
18-Jun-19,Mia,E10,7,1,0,0,0,NA,NA,3,0,3,0,
18-Jun-19,Mia,E10,8,0,0,0,0,NA,NA,2,1,3,0,
18-Jun-19,Mia,E10,9,0,0,0,0,NA,NA,3,0,3,0,
18-Jun-19,Mia,E10,10,0,0,0,0,NA,NA,5,0,5,0,
18-Jun-19,Mia,E10,11,0,0,0,0,NA,NA,4,0,4,0,
18-Jun-19,Mia,E10,12,0,0,0,0,NA,NA,5,0,5,0,
18-Jun-19,Mia,E10,13,0,0,0,0,NA,NA,4,0,4,0,
18-Jun-19,Mia,E10,14,0,0,0,0,NA,NA,2,0,2,0,
18-Jun-19,Mia,E10,15,0,0,0,0,NA,NA,1,0,1,0,
18-Jun-19,Mia,E10,16,1,0,0,0,NA,NA,3,0,3,0,
18-Jun-19,Mia,E10,17,0,0,0,0,NA,NA,5,0,5,0,
18-Jun-19,Mia,E10,18,1,0,0,0,NA,NA,4,0,4,0,
18-Jun-19,Mia,E10,19,0,0,0,0,NA,NA,4,0,4,0,
18-Jun-19,Mia,E10,20,0,0,0,0,NA,NA,3,0,3,0,
18-Jun-19,Mia,E10,21,0,0,0,0,NA,NA,3,0,3,0,
18-Jun-19,Mia,E10,22,0,0,0,0,NA,NA,2,1,3,1,
18-Jun-19,Mia,E10,23,0,0,0,0,NA,NA,1,0,1,0,
18-Jun-19,Mia,E10,24,0,0,0,0,NA,NA,1,0,1,0,
18-Jun-19,Mia,E10,25,0,0,0,0,NA,NA,3,0,3,0,
18-Jun-19,Mia,E10,26,0,0,0,0,NA,NA,5,0,5,0,
18-Jun-19,Mia,E10,27,0,0,0,0,NA,NA,4,0,4,0,
18-Jun-19,Mia,E10,28,0,0,0,0,NA,NA,2,0,2,0,
18-Jun-19,Mia,E10,29,1,0,0,0,NA,NA,5,0,5,0,
18-Jun-19,Mia,E10,30,0,0,0,0,NA,NA,8,0,8,0,
18-Jun-19,Mia,E10,31,1,1,0,0,NA,NA,4,0,4,0,
18-Jun-19,Mia,E10,32,1,0,0,0,NA,NA,2,0,2,0,
18-Jun-19,Mia,E10,33,1,1,0,0,NA,NA,5,0,5,0,
18-Jun-19,Mia,E10,34,1,0,0,0,NA,NA,7,0,7,0,
18-Jun-19,Mia,E10,35,0,0,0,0,NA,NA,6,0,6,0,
18-Jun-19,Mia,E10,36,1,0,0,0,NA,NA,6,0,6,0,
18-Jun-19,Mia,E10,37,1,0,0,0,NA,NA,4,0,4,0,
18-Jun-19,Mia,E10,38,0,0,0,0,NA,NA,6,0,6,0,
18-Jun-19,Mia,E10,39,0,0,0,1,NA,NA,4,0,4,0,
18-Jun-19,Mia,E10,40,1,0,0,0,NA,NA,1,0,1,0,
18-Jun-19,Mia,E10,41,1,0,0,0,NA,NA,3,0,3,0,
18-Jun-19,Mia,E10,42,1,0,0,0,NA,NA,4,0,4,0,
18-Jun-19,Mia,E10,43,1,0,0,0,NA,NA,7,0,7,0,
18-Jun-19,Mia,E10,44,0,0,0,0,NA,NA,6,0,6,0,
18-Jun-19,Mia,E10,45,1,1,0,0,NA,NA,2,0,2,0,
18-Jun-19,Mia,E10,46,1,0,0,0,NA,NA,8,0,8,0,
18-Jun-19,Mia,E10,47,1,0,0,0,NA,NA,2,0,2,0,
18-Jun-19,Mia,E10,48,1,0,0,0,NA,NA,6,0,6,0,
18-Jun-19,Mia,E10,49,0,0,0,0,NA,NA,2,0,2,0,
18-Jun-19,Mia,E10,50,0,0,0,0,NA,NA,3,0,3,0,
18-Jun-19,Mia,E10,51,0,0,0,0,NA,NA,14,0,14,0,
18-Jun-19,Mia,E10,52,1,0,0,0,NA,NA,4,0,4,0,
18-Jun-19,Mia,E10,53,0,0,0,0,NA,NA,6,0,6,0,
18-Jun-19,Mia,E10,54,1,0,0,0,NA,NA,5,1,6,0,
18-Jun-19,Mia,E10,55,0,0,0,0,NA,NA,3,0,3,0,
18-Jun-19,Mia,E10,56,0,0,0,0,NA,NA,20,1,21,0,
18-Jun-19,Mia,E10,57,0,0,0,0,NA,NA,4,0,4,0,
18-Jun-19,Mia,E10,58,1,0,0,0,NA,NA,4,0,4,0,
18-Jun-19,Mia,E10,59,1,0,0,0,NA,NA,5,0,5,0,
18-Jun-19,Mia,E10,60,0,0,0,0,NA,NA,7,0,7,0,
18-Jun-19,Mia,E10,61,0,0,0,0,NA,NA,5,0,5,0,
18-Jun-19,Mia,E10,62,1,0,0,0,NA,NA,5,0,5,0,
18-Jun-19,Mia,E10,63,1,0,0,0,NA,NA,8,0,8,0,
18-Jun-19,Mia,E10,64,0,0,0,0,NA,NA,6,0,6,0,
18-Jun-19,Mia,E10,65,0,0,0,0,NA,NA,9,0,9,0,
18-Jun-19,Mia,E10,66,0,0,0,0,NA,NA,5,0,5,0,
18-Jun-19,Mia,E10,67,0,0,0,0,NA,NA,10,0,10,0,
18-Jun-19,Mia,E10,68,1,0,0,0,NA,NA,9,0,9,0,
18-Jun-19,Mia,E10,69,0,0,0,0,NA,NA,6,0,6,0,
18-Jun-19,Mia,E10,70,1,0,0,0,NA,NA,7,0,7,0,
18-Jun-19,Mia,E10,71,0,0,0,0,NA,NA,11,1,12,0,
18-Jun-19,Mia,E10,72,0,0,0,0,NA,NA,5,0,5,0,
18-Jun-19,Mia,E10,73,1,0,0,0,NA,NA,6,0,6,0,
18-Jun-19,Mia,E10,74,0,0,0,0,NA,NA,8,0,8,0,
18-Jun-19,Mia,E10,75,0,0,0,0,NA,NA,11,0,11,0,
18-Jun-19,Mia,E10,76,1,0,0,0,NA,NA,6,1,7,0,
18-Jun-19,Mia,E10,77,1,0,0,0,NA,NA,6,0,6,0,
18-Jun-19,Mia,E10,78,1,0,0,0,NA,NA,7,0,7,0,
18-Jun-19,Mia,E10,79,0,0,0,0,NA,NA,7,0,7,0,
18-Jun-19,Mia,E10,80,1,0,0,0,NA,NA,5,0,5,0,
18-Jun-19,Mia,E10,81,1,0,0,0,NA,NA,13,0,13,0,
18-Jun-19,Mia,E10,82,1,0,0,0,NA,NA,12,2,14,1,
18-Jun-19,Mia,E10,83,0,0,0,0,NA,NA,7,1,8,0,
18-Jun-19,Mia,E10,84,0,0,0,0,NA,NA,5,0,5,0,
18-Jun-19,Mia,E10,85,1,0,0,0,NA,NA,4,0,4,0,
18-Jun-19,Mia,E10,86,1,0,0,0,NA,NA,9,0,9,0,
18-Jun-19,Mia,E10,87,1,0,0,0,NA,NA,3,0,3,0,
18-Jun-19,Mia,E10,88,0,0,0,0,NA,NA,8,2,10,0,
18-Jun-19,Mia,E10,89,1,0,0,0,NA,NA,3,0,3,0,
18-Jun-19,Mia,E10,90,1,0,0,0,NA,NA,5,0,5,0,
18-Jun-19,Mia,E10,91,1,0,0,0,NA,NA,12,0,12,0,
18-Jun-19,Mia,E10,92,1,0,0,0,NA,NA,5,1,6,0,
18-Jun-19,Mia,E10,93,1,0,0,0,NA,NA,7,0,7,0,
18-Jun-19,Mia,E10,94,0,0,0,0,NA,NA,8,0,8,0,
18-Jun-19,Mia,E10,95,1,1,0,0,NA,NA,7,0,7,0,
18-Jun-19,Mia,E10,96,1,0,0,0,NA,NA,14,0,14,0,
18-Jun-19,Mia,E10,97,1,0,0,0,NA,NA,2,2,4,0,
18-Jun-19,Mia,E10,98,1,0,0,0,NA,NA,7,0,7,0,
18-Jun-19,Mia,E10,99,1,0,0,0,NA,NA,13,0,13,0,
18-Jun-19,Mia,E10,100,1,0,0,0,NA,NA,7,0,7,0,
19-Jun-19,Mia,E10,101,1,0,0,0,NA,NA,10,0,10,0,
19-Jun-19,Mia,E10,102,1,0,0,0,NA,NA,8,0,8,0,
19-Jun-19,Mia,E10,103,0,0,0,0,NA,NA,8,0,8,0,
19-Jun-19,Mia,E10,104,1,0,0,0,NA,NA,12,0,12,0,
19-Jun-19,Mia,E10,105,2,0,0,0,NA,NA,8,0,8,0,
19-Jun-19,Mia,E10,106,0,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Mia,E10,107,0,0,0,0,NA,NA,2,1,3,0,
19-Jun-19,Mia,E10,108,0,0,0,0,NA,NA,7,2,9,0,
19-Jun-19,Mia,E10,109,1,0,0,0,NA,NA,4,1,5,0,
19-Jun-19,Mia,E10,110,0,0,0,0,NA,NA,12,0,12,0,
19-Jun-19,Mia,E10,111,1,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Mia,E10,112,1,0,0,0,NA,NA,11,0,11,0,
19-Jun-19,Mia,E10,113,0,0,0,0,NA,NA,10,0,10,0,
19-Jun-19,Mia,E10,114,0,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Mia,E10,115,0,0,0,0,NA,NA,2,0,2,0,
19-Jun-19,Mia,E10,116,0,0,0,0,NA,NA,6,1,7,1,
19-Jun-19,Mia,E10,117,1,0,0,0,NA,NA,6,0,6,0,
19-Jun-19,Mia,E10,118,1,0,0,0,NA,NA,6,0,6,0,
19-Jun-19,Mia,E10,119,1,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Mia,E10,120,0,0,0,0,NA,NA,2,0,2,0,
19-Jun-19,Mia,E10,121,1,1,0,0,NA,NA,6,0,6,0,
19-Jun-19,Mia,E10,122,1,0,0,0,NA,NA,6,0,6,0,
19-Jun-19,Mia,E10,123,1,0,0,0,NA,NA,10,0,10,0,
19-Jun-19,Mia,E10,124,0,0,0,0,NA,NA,9,0,9,0,
19-Jun-19,Mia,E10,125,0,0,0,0,NA,NA,9,0,9,0,
19-Jun-19,Mia,E10,126,0,0,0,0,NA,NA,8,0,8,0,
19-Jun-19,Mia,E10,127,0,0,0,0,NA,NA,8,0,8,0,
19-Jun-19,Mia,E10,128,0,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E10,129,0,0,0,0,NA,NA,8,0,8,0,
19-Jun-19,Mia,E10,130,0,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Mia,E10,131,0,0,0,0,NA,NA,9,0,9,0,
19-Jun-19,Mia,E10,132,0,0,0,0,NA,NA,7,0,7,0,
19-Jun-19,Mia,E10,133,1,0,0,0,NA,NA,11,0,11,0,
19-Jun-19,Mia,E10,134,0,0,0,0,NA,NA,4,1,5,0,
19-Jun-19,Mia,E10,135,1,1,0,0,NA,NA,6,0,6,0,
19-Jun-19,Mia,E10,136,0,0,0,0,NA,NA,10,0,10,0,
19-Jun-19,Mia,E10,137,0,0,0,0,NA,NA,7,0,7,0,
19-Jun-19,Mia,E10,138,1,1,0,0,NA,NA,11,0,11,0,
19-Jun-19,Mia,E10,139,1,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E10,140,0,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E10,141,0,0,0,0,NA,NA,9,0,9,0,
19-Jun-19,Mia,E10,142,0,0,0,0,NA,NA,8,0,8,0,
19-Jun-19,Mia,E10,143,0,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E10,144,1,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E10,145,0,0,0,0,NA,NA,6,0,6,0,
19-Jun-19,Mia,E10,146,0,0,0,0,NA,NA,2,1,3,0,
19-Jun-19,Mia,E10,147,0,0,0,0,NA,NA,8,0,8,0,
19-Jun-19,Mia,E10,148,0,0,0,0,NA,NA,6,0,6,0,
19-Jun-19,Mia,E10,149,1,1,0,0,NA,NA,4,0,4,0,
19-Jun-19,Mia,E10,150,0,0,0,0,NA,NA,15,0,15,0,
19-Jun-19,Mia,E10,151,1,0,0,0,NA,NA,6,0,6,0,
19-Jun-19,Mia,E10,152,0,0,0,0,NA,NA,4,1,5,1,
19-Jun-19,Mia,E10,153,0,0,0,0,NA,NA,11,0,11,0,
19-Jun-19,Mia,E10,154,1,0,0,0,NA,NA,13,0,13,0,
19-Jun-19,Mia,E10,155,0,0,0,0,NA,NA,7,0,7,0,
19-Jun-19,Mia,E10,156,0,0,0,0,NA,NA,6,0,6,0,
19-Jun-19,Mia,E10,157,1,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E10,158,0,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E10,159,0,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Mia,E10,160,1,0,0,0,NA,NA,6,0,6,0,
19-Jun-19,Mia,E10,161,0,0,0,0,NA,NA,6,0,6,0,
19-Jun-19,Mia,E10,162,0,0,0,0,NA,NA,8,0,8,0,
19-Jun-19,Mia,E10,163,0,0,0,0,NA,NA,6,1,7,0,
19-Jun-19,Mia,E10,164,0,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E10,165,0,0,0,0,NA,NA,3,1,4,0,
19-Jun-19,Mia,E10,166,0,0,0,0,NA,NA,4,1,5,1,
19-Jun-19,Mia,E10,167,1,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Mia,E10,168,0,0,0,0,NA,NA,7,0,7,0,
19-Jun-19,Mia,E10,169,0,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E10,170,0,0,0,0,NA,NA,4,1,5,0,
19-Jun-19,Mia,E10,171,0,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Mia,E10,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,
19-Jun-19,Mia,E10,173,1,0,0,0,NA,NA,7,0,7,0,
19-Jun-19,Mia,E10,174,0,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E10,175,1,0,0,0,NA,NA,7,0,7,0,
19-Jun-19,Mia,E10,176,0,0,0,0,NA,NA,8,0,8,0,
19-Jun-19,Mia,E10,177,0,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Mia,E10,178,0,0,0,0,NA,NA,9,0,9,0,
19-Jun-19,Mia,E10,179,0,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E10,180,0,0,0,0,NA,NA,3,1,4,0,
19-Jun-19,Mia,E10,181,1,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Mia,E10,182,0,0,0,0,NA,NA,3,0,3,0,
19-Jun-19,Mia,E10,183,0,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E10,184,0,0,0,0,NA,NA,6,0,6,0,
19-Jun-19,Mia,E10,185,0,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E10,186,0,0,0,0,NA,NA,2,0,2,0,
19-Jun-19,Mia,E10,187,0,0,0,0,NA,NA,3,0,3,0,
19-Jun-19,Mia,E10,188,0,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E10,189,0,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E10,190,0,0,0,0,NA,NA,6,0,6,0,
19-Jun-19,Mia,E10,191,0,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E10,192,0,0,0,0,NA,NA,2,0,2,0,
19-Jun-19,Mia,E10,193,0,0,0,0,NA,NA,8,0,8,0,
19-Jun-19,Mia,E10,194,0,0,0,0,NA,NA,6,0,6,0,
19-Jun-19,Mia,E10,195,0,0,0,0,NA,NA,6,0,6,0,
19-Jun-19,Mia,E10,196,0,0,0,0,NA,NA,2,0,2,0,
19-Jun-19,Mia,E10,197,0,0,0,0,NA,NA,4,0,4,1,
19-Jun-19,Mia,E10,198,1,0,0,0,NA,NA,7,0,7,0,
19-Jun-19,Mia,E10,199,1,0,0,0,NA,NA,3,1,4,1,
19-Jun-19,Mia,E10,200,0,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Mia,E10,201,0,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E9,1,1,1,0,1,NA,NA,5,2,7,1,
19-Jun-19,Mia,E9,2,1,1,0,0,NA,NA,3,2,5,0,
19-Jun-19,Mia,E9,3,1,0,0,0,NA,NA,5,1,6,0,
19-Jun-19,Mia,E9,4,1,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E9,5,1,1,0,0,NA,NA,7,1,8,0,
19-Jun-19,Mia,E9,6,1,1,0,0,NA,NA,2,0,2,0,
19-Jun-19,Mia,E9,7,0,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E9,8,1,0,0,0,NA,NA,6,0,6,0,
19-Jun-19,Mia,E9,9,1,0,0,0,NA,NA,2,1,3,0,
19-Jun-19,Mia,E9,10,1,0,0,0,NA,NA,10,1,11,0,
19-Jun-19,Mia,E9,11,1,1,0,0,NA,NA,2,1,3,1,
19-Jun-19,Mia,E9,12,1,0,0,0,NA,NA,8,0,8,0,
19-Jun-19,Mia,E9,13,1,0,0,0,NA,NA,10,0,10,0,
19-Jun-19,Mia,E9,14,1,1,0,0,NA,NA,4,0,4,0,
19-Jun-19,Mia,E9,15,1,1,0,1,NA,NA,4,1,5,1,
19-Jun-19,Mia,E9,16,1,1,0,0,NA,NA,4,1,5,0,
19-Jun-19,Mia,E9,17,2,1,0,0,NA,NA,3,0,3,0,
19-Jun-19,Mia,E9,18,2,1,0,0,NA,NA,4,1,5,0,
19-Jun-19,Mia,E9,19,1,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E9,20,1,0,0,0,NA,NA,7,0,7,0,
19-Jun-19,Mia,E9,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
19-Jun-19,Mia,E9,22,1,0,0,0,NA,NA,3,0,3,0,
19-Jun-19,Mia,E9,23,2,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E9,24,1,1,0,0,NA,NA,4,0,4,0,
19-Jun-19,Mia,E9,25,1,0,0,0,NA,NA,4,1,5,0,
19-Jun-19,Mia,E9,26,1,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Mia,E9,27,2,0,1,1,NA,NA,4,0,4,0,
19-Jun-19,Mia,E9,28,2,1,0,0,NA,NA,6,2,8,0,
19-Jun-19,Mia,E9,29,2,1,0,0,NA,NA,4,2,6,1,
19-Jun-19,Mia,E9,30,1,0,0,0,NA,NA,8,0,8,0,
19-Jun-19,Mia,E9,31,2,1,1,1,NA,NA,7,0,7,0,
19-Jun-19,Mia,E9,32,0,0,0,0,NA,NA,3,0,3,0,
19-Jun-19,Mia,E9,33,1,1,0,0,NA,NA,11,0,11,0,
19-Jun-19,Mia,E9,34,1,1,0,0,NA,NA,13,0,13,0,
19-Jun-19,Mia,E9,35,1,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Mia,E9,36,2,1,0,1,NA,NA,7,2,9,1,
19-Jun-19,Mia,E9,37,2,1,0,0,NA,NA,3,0,3,0,
19-Jun-19,Mia,E9,38,2,1,0,0,NA,NA,6,0,6,0,
19-Jun-19,Mia,E9,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
19-Jun-19,Mia,E9,40,1,1,0,0,NA,NA,15,0,15,0,
19-Jun-19,Mia,E9,41,1,1,0,0,NA,NA,5,1,6,0,
19-Jun-19,Mia,E9,42,2,1,0,0,NA,NA,11,1,12,0,
19-Jun-19,Mia,E9,43,2,1,0,0,NA,NA,3,1,4,0,
19-Jun-19,Mia,E9,44,2,0,0,0,NA,NA,3,2,5,1,
19-Jun-19,Mia,E9,45,1,1,0,0,NA,NA,6,0,6,0,
19-Jun-19,Mia,E9,46,1,1,1,1,NA,NA,4,0,4,0,
19-Jun-19,Mia,E9,47,1,0,0,0,NA,NA,10,1,11,0,
19-Jun-19,Mia,E9,48,1,1,0,0,NA,NA,5,1,6,1,
19-Jun-19,Mia,E9,49,1,1,0,0,NA,NA,7,0,7,0,
19-Jun-19,Mia,E9,50,1,0,0,0,NA,NA,8,1,9,0,
19-Jun-19,Mia,E9,51,1,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Mia,E9,52,1,1,0,0,NA,NA,13,0,13,0,
19-Jun-19,Mia,E9,53,3,1,0,0,NA,NA,6,0,6,0,
19-Jun-19,Mia,E9,54,1,1,0,0,NA,NA,8,0,8,0,
19-Jun-19,Mia,E9,55,1,1,0,0,NA,NA,4,0,4,0,
19-Jun-19,Mia,E9,56,1,0,0,0,NA,NA,8,0,8,0,
19-Jun-19,Mia,E9,57,2,1,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E9,58,1,1,0,0,NA,NA,11,1,12,0,
19-Jun-19,Mia,E9,59,2,1,0,0,NA,NA,4,1,5,1,
19-Jun-19,Mia,E9,60,1,1,0,0,NA,NA,5,2,7,1,
19-Jun-19,Mia,E9,61,1,1,0,0,NA,NA,13,1,14,0,
19-Jun-19,Mia,E9,62,1,0,0,0,NA,NA,6,0,6,0,
19-Jun-19,Mia,E9,63,2,1,0,0,NA,NA,12,0,12,0,
19-Jun-19,Mia,E9,64,2,0,0,0,NA,NA,6,0,6,0,
19-Jun-19,Mia,E9,65,1,1,0,0,NA,NA,10,0,10,0,
19-Jun-19,Mia,E9,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
19-Jun-19,Mia,E9,67,2,1,0,0,NA,NA,7,0,7,0,
19-Jun-19,Mia,E9,68,2,0,0,0,NA,NA,3,0,3,0,
19-Jun-19,Mia,E9,69,1,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E9,70,1,0,0,0,NA,NA,5,1,6,0,
19-Jun-19,Mia,E9,71,1,0,0,0,NA,NA,13,1,14,0,
19-Jun-19,Mia,E9,72,2,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Mia,E9,73,1,0,0,0,NA,NA,3,0,3,0,
19-Jun-19,Mia,E9,74,2,1,0,0,NA,NA,7,1,8,0,dead adult beetle caught in spider web
19-Jun-19,Mia,E9,75,0,0,0,0,NA,NA,3,0,3,0,
19-Jun-19,Mia,E9,76,1,1,0,0,NA,NA,8,0,8,0,
19-Jun-19,Mia,E9,77,1,0,0,0,NA,NA,10,2,12,1,
19-Jun-19,Mia,E9,78,1,1,0,0,NA,NA,4,0,4,0,
19-Jun-19,Mia,E9,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
19-Jun-19,Mia,E9,80,2,0,0,0,NA,NA,8,1,9,0,
19-Jun-19,Mia,E9,81,0,1,0,0,NA,NA,8,2,10,0,
19-Jun-19,Mia,E9,82,0,0,0,0,NA,NA,11,1,12,0,
19-Jun-19,Mia,E9,83,3,1,0,0,NA,NA,11,0,11,0,
19-Jun-19,Mia,E9,84,1,1,0,0,NA,NA,9,0,9,0,
19-Jun-19,Mia,E9,85,1,0,0,0,NA,NA,8,0,8,0,
19-Jun-19,Mia,E9,86,1,1,0,0,NA,NA,18,1,19,0,
19-Jun-19,Mia,E9,87,2,1,0,1,NA,NA,5,1,6,0,
19-Jun-19,Mia,E9,88,3,1,0,0,NA,NA,12,0,12,0,
19-Jun-19,Mia,E9,89,3,1,0,0,NA,NA,14,0,14,0,
19-Jun-19,Mia,E9,90,2,0,0,0,NA,NA,15,0,15,0,
19-Jun-19,Mia,E9,91,0,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E9,92,2,1,0,0,NA,NA,5,1,6,0,
19-Jun-19,Mia,E9,93,0,0,0,0,NA,NA,8,2,10,1,
19-Jun-19,Mia,E9,94,2,1,0,0,NA,NA,13,1,14,1,
19-Jun-19,Mia,E9,95,1,0,0,0,NA,NA,15,0,15,0,
19-Jun-19,Mia,E9,96,3,1,0,0,NA,NA,10,1,11,0,
19-Jun-19,Mia,E9,97,1,0,0,0,NA,NA,9,0,9,0,
19-Jun-19,Mia,E9,98,2,1,1,0,NA,NA,12,0,12,0,
19-Jun-19,Mia,E9,99,2,1,0,0,NA,NA,7,2,9,0,
19-Jun-19,Mia,E9,100,2,1,0,0,NA,NA,1,0,1,0,
19-Jun-19,Mia,E9,101,3,1,0,0,NA,NA,8,1,9,0,
19-Jun-19,Mia,E9,102,3,1,1,0,NA,NA,10,0,10,0,
19-Jun-19,Mia,E9,103,2,1,0,1,NA,NA,14,3,17,0,
19-Jun-19,Mia,E9,104,1,1,0,0,NA,NA,8,2,10,0,
19-Jun-19,Mia,E9,105,2,0,0,0,NA,NA,9,0,9,0,
19-Jun-19,Mia,E9,106,3,1,0,0,NA,NA,6,1,7,0,
